symbol,ltp,changepct,contribution
HDFCBANK,987.3,-1.1,-37.63
ICICIBANK,1345.3,-1.27,-29.89
ETERNAL,317.75,-3.65,-13.8
KOTAKBANK,2102.2,-1.66,-12.6
INFY,1482.3,-0.78,-9.85
NTPC,336.95,-2.43,-9.56
BHARTIARTL,2054.5,-0.57,-6.66
CIPLA,1501.3,-2.58,-5.24
GRASIM,2891.7,-2.03,-4.96
BAJFINANCE,1042.8,-0.91,-4.8
POWERGRID,288.15,-1.16,-3.79
HDFCLIFE,731.85,-2.02,-3.74
AXISBANK,1232.8,-0.47,-3.72
SUNPHARMA,1690.7,-0.75,-3.45
HINDALCO,847.85,-1.59,-3.35
RELIANCE,1486.4,-0.14,-3.11
BAJAJFINSV,2088.3,-1.26,-3.11
TRENT,4694.3,-1.07,-2.86
ULTRACEMCO,11947.0,-0.89,-2.82
M&M,3487.2,-0.43,-2.61
ADANIENT,2481.0,-1.85,-2.57
APOLLOHOSP,7681.0,-1.42,-2.34
TATASTEEL,182.84,-0.83,-2.24
HCLTECH,1541.5,-0.54,-2.1
JIOFIN,306.8,-0.98,-1.94
TMPV,410.0,-0.6,-1.88
TATACONSUM,1165.0,-1.0,-1.77
TECHM,1424.4,-0.66,-1.48
ASIANPAINT,2510.8,-0.51,-1.31
NESTLEIND,1271.6,-0.65,-1.3
SBILIFE,1955.7,-0.65,-1.2
INDUSINDBK,794.8,-0.77,-0.99
ADANIPORTS,1451.5,-0.44,-0.93
WIPRO,240.67,-0.52,-0.83
HINDUNILVR,2465.5,-0.17,-0.83
JSWSTEEL,1206.0,-0.33,-0.76
BAJAJ-AUTO,8892.5,-0.34,-0.71
DRREDDY,1197.6,-0.38,-0.65
MARUTI,16186.0,-0.12,-0.45
TITAN,3746.7,-0.11,-0.36
