symbol,ltp,changepct,contribution
SBIN,967.85,1.45,12.36
RELIANCE,1518.9,0.53,11.71
AXISBANK,1241.6,1.34,10.38
HDFCBANK,989.6,0.3,9.93
ETERNAL,303.75,2.02,9.84
BAJFINANCE,1018.5,1.3,7.92
BEL,426.85,1.68,5.62
ITC,408.15,0.6,5.33
BHARTIARTL,2100.7,0.43,5.29
SUNPHARMA,1757.1,1.13,4.42
HINDUNILVR,2427.7,0.83,3.98
TRENT,4391.2,1.5,3.42
JIOFIN,314.9,1.35,2.97
ONGC,247.6,1.12,2.44
ASIANPAINT,2906.4,0.94,2.34
ADANIPORTS,1512.7,0.91,2.15
COALINDIA,386.95,0.98,1.9
ADANIENT,2516.8,1.15,1.64
NTPC,328.45,0.46,1.61
POWERGRID,271.3,0.54,1.55
KOTAKBANK,2079.7,0.22,1.49
DRREDDY,1246.0,0.9,1.45
SBILIFE,2000.9,0.65,1.25
BAJAJFINSV,2065.8,0.47,1.23
CIPLA,1532.1,0.41,0.76
HEROMOTOCO,5538.5,0.54,0.63
LT,4004.4,0.05,0.52
GRASIM,2783.4,0.2,0.49
TATACONSUM,1157.8,0.26,0.43
TCS,3106.0,0.01,0.07
