symbol,ltp,changepct,contribution
HINDUNILVR,2022.7,-6.99,-30.18
ICICIBANK,1430.8,-1.03,-20.58
RELIANCE,1267.7,-0.96,-19.85
HDFCBANK,735.4,-0.56,-17.06
BEL,389.0,-4.46,-13.59
COALINDIA,410.15,-4.06,-7.11
NTPC,343.75,-2.01,-6.32
SBIN,1013.2,-0.73,-5.83
TATACONSUM,1082.1,-2.28,-3.45
ITC,284.65,-0.42,-3.31
POWERGRID,285.3,-1.23,-3.04
TATASTEEL,182.63,-0.88,-2.6
AXISBANK,1223.5,-0.33,-2.34
HINDALCO,936.4,-0.94,-2.23
BHARTIARTL,1901.8,-0.18,-2.07
DRREDDY,1135.6,-1.32,-1.99
TMPV,324.4,-0.99,-1.66
ADANIENT,3002.3,-1.13,-1.49
MAXHEALTH,1104.8,-0.88,-1.46
TRENT,2930.7,-0.26,-0.51
