symbol,ltp,changepct,contribution
ICICIBANK,1321.9,3.07,61.5
HDFCBANK,810.3,1.55,47.34
RELIANCE,1350.2,1.5,31.1
SBIN,1066.7,2.41,19.3
M&M,3259.8,2.85,18.92
AXISBANK,1350.8,2.39,17.01
LT,3959.9,1.61,15.33
BAJFINANCE,924.55,2.3,12.45
ASIANPAINT,2360.7,3.86,10.21
EICHERMOT,7424.0,3.72,7.07
SHRIRAMFIN,1027.55,3.04,7.02
BHARTIARTL,1870.0,0.57,6.58
INDIGO,4554.2,2.31,6.06
BAJAJ-AUTO,9813.5,3.02,6.03
BAJAJFINSV,1809.2,2.29,5.45
TITAN,4505.0,1.45,4.64
TMPV,342.6,2.73,4.6
HINDUNILVR,2155.3,1.03,4.46
KOTAKBANK,374.55,0.71,4.39
ADANIPORTS,1475.3,1.89,4.23
ETERNAL,240.23,0.97,4.08
POWERGRID,302.75,1.54,3.81
JIOFIN,243.2,1.79,3.7
MARUTI,13709.0,0.88,3.68
HDFCLIFE,604.15,2.14,3.65
ULTRACEMCO,11589.0,1.22,3.49
TRENT,3916.5,1.68,3.27
ITC,304.25,0.41,3.24
NESTLEIND,1249.3,1.65,3.06
ADANIENT,2086.8,2.22,2.94
DRREDDY,1232.2,1.65,2.5
TATACONSUM,1093.7,1.44,2.18
TATASTEEL,206.61,0.68,2.01
BEL,442.45,0.61,1.86
SBILIFE,1923.2,1.0,1.8
HINDALCO,992.1,0.65,1.55
WIPRO,204.88,0.98,1.39
NTPC,380.15,0.39,1.23
JSWSTEEL,1214.8,0.42,0.94
CIPLA,1229.5,0.41,0.71
APOLLOHOSP,7511.5,0.4,0.61
GRASIM,2742.6,0.08,0.17
MAXHEALTH,953.35,-0.17,-0.28
ONGC,286.5,-0.73,-1.44
TECHM,1440.2,-1.49,-2.8
HCLTECH,1451.2,-0.94,-3.23
COALINDIA,434.1,-4.61,-8.09
SUNPHARMA,1654.9,-3.76,-13.93
TCS,2524.3,-2.56,-16.44
INFY,1292.5,-3.03,-34.1
