symbol,ltp,changepct,contribution
HCLTECH,1645.4,-1.03,-3.86
INFY,1536.5,-0.3,-3.68
ASIANPAINT,2859.8,-1.17,-3.37
TITAN,3902.4,-0.78,-2.72
HINDUNILVR,2428.4,-0.54,-2.55
KOTAKBANK,2098.7,-0.34,-2.29
INDUSINDBK,829.4,-1.21,-1.58
SUNPHARMA,1777.4,-0.38,-1.53
TATASTEEL,172.46,-0.43,-1.39
M&M,3716.7,-0.16,-1.16
SBIN,981.55,-0.12,-1.05
BHARTIARTL,2158.3,-0.07,-0.88
ONGC,248.05,-0.38,-0.82
APOLLOHOSP,7423.0,-0.48,-0.79
TCS,3144.8,-0.09,-0.63
TMPV,359.8,-0.29,-0.53
ICICIBANK,1383.0,-0.01,-0.22
DRREDDY,1248.6,-0.13,-0.21
BEL,423.0,-0.05,-0.17
