symbol,ltp,changepct,contribution
HDFCBANK,808.3,-0.88,-26.9
ETERNAL,286.45,-2.83,-11.92
SBILIFE,1822.1,-2.37,-4.28
BEL,407.1,-0.94,-2.87
AXISBANK,1307.6,-0.36,-2.57
SHRIRAMFIN,1024.4,-0.91,-2.1
LT,3775.6,-0.22,-2.1
KOTAKBANK,377.15,-0.33,-2.04
NTPC,342.45,-0.55,-1.73
BAJAJFINSV,1838.6,-0.59,-1.41
JSWSTEEL,1221.0,-0.48,-1.07
CIPLA,1429.5,-0.59,-1.02
ULTRACEMCO,11771.0,-0.35,-1.0
GRASIM,3072.9,-0.43,-0.92
HINDUNILVR,2098.4,-0.2,-0.87
JIOFIN,235.65,-0.4,-0.83
APOLLOHOSP,8888.0,-0.51,-0.77
MAXHEALTH,1098.2,-0.41,-0.68
DRREDDY,1224.4,-0.41,-0.62
TMPV,331.8,-0.36,-0.61
TRENT,2860.2,-0.26,-0.51
ONGC,246.75,-0.17,-0.34
HDFCLIFE,567.6,-0.2,-0.34
ADANIPORTS,1826.4,-0.15,-0.34
SUNPHARMA,1950.1,-0.07,-0.26
NESTLEIND,1423.5,-0.06,-0.11
COALINDIA,427.35,-0.05,-0.09
