symbol,ltp,changepct,contribution
ICICIBANK,1411.2,2.89,63.02
SBIN,1018.9,1.33,11.59
TCS,3255.8,1.23,8.6
HINDUNILVR,2424.7,1.7,8.01
SUNPHARMA,1760.2,1.81,7.3
APOLLOHOSP,7348.0,3.74,6.17
AXISBANK,1293.8,0.62,4.8
HDFCLIFE,777.85,2.44,4.54
INFY,1612.2,0.36,4.41
TATACONSUM,1210.4,2.39,3.94
BAJAJ-AUTO,9661.0,1.72,3.74
MARUTI,17292.0,0.8,3.64
ONGC,241.89,1.6,3.43
ASIANPAINT,2845.8,1.07,3.08
ULTRACEMCO,12204.0,0.97,3.02
HINDALCO,942.25,1.13,2.93
TITAN,4111.8,0.79,2.75
HCLTECH,1616.3,0.54,2.02
SBILIFE,2095.8,0.97,1.9
CIPLA,1530.8,0.72,1.36
GRASIM,2865.3,0.58,1.35
WIPRO,265.6,0.87,1.34
EICHERMOT,7522.5,0.53,1.1
TATASTEEL,186.2,0.26,0.84
DRREDDY,1256.2,0.5,0.82
NESTLEIND,1319.9,0.4,0.81
BAJAJFINSV,2044.6,0.26,0.67
TECHM,1601.8,0.31,0.63
NTPC,350.8,0.06,0.21
MAXHEALTH,1051.6,0.1,0.18
BHARTIARTL,2105.3,0.01,0.13
COALINDIA,427.05,-0.09,-0.17
SHRIRAMFIN,1002.65,-0.07,-0.18
BEL,413.1,-0.17,-0.57
BAJFINANCE,977.35,-0.14,-0.82
M&M,3785.6,-0.12,-0.87
ADANIENT,2259.1,-0.89,-1.28
JIOFIN,298.55,-0.62,-1.4
JSWSTEEL,1176.3,-0.81,-1.97
TMPV,368.9,-1.24,-2.27
LT,4140.6,-0.24,-2.49
POWERGRID,268.55,-1.14,-3.07
ADANIPORTS,1473.2,-1.33,-3.24
ETERNAL,279.05,-0.98,-4.49
INDIGO,5002.5,-1.96,-5.59
KOTAKBANK,2146.4,-2.03,-13.66
ITC,342.45,-2.07,-17.83
TRENT,4047.6,-8.63,-18.3
HDFCBANK,962.2,-1.57,-52.2
RELIANCE,1507.6,-4.47,-100.87
