symbol,ltp,changepct,contribution
RELIANCE,1507.6,-4.47,-100.87
HDFCBANK,962.2,-1.57,-52.2
TRENT,4047.6,-8.63,-18.3
ITC,342.45,-2.07,-17.83
KOTAKBANK,2146.4,-2.03,-13.66
INDIGO,5002.5,-1.96,-5.59
ETERNAL,279.05,-0.98,-4.49
ADANIPORTS,1473.2,-1.33,-3.24
POWERGRID,268.55,-1.14,-3.07
LT,4140.6,-0.24,-2.49
TMPV,368.9,-1.24,-2.27
JSWSTEEL,1176.3,-0.81,-1.97
JIOFIN,298.55,-0.62,-1.4
ADANIENT,2259.1,-0.89,-1.28
M&M,3785.6,-0.12,-0.87
BAJFINANCE,977.35,-0.14,-0.82
BEL,413.1,-0.17,-0.57
SHRIRAMFIN,1002.65,-0.07,-0.18
COALINDIA,427.05,-0.09,-0.17
