symbol,ltp,changepct,contribution
INFY,1545.0,0.55,6.71
M&M,3749.6,0.88,6.33
ITC,407.85,0.59,5.06
MARUTI,15977.0,1.1,4.99
BHARTIARTL,2162.7,0.2,2.5
ASIANPAINT,2876.6,0.58,1.66
TATACONSUM,1183.1,0.78,1.28
TCS,3150.6,0.18,1.25
TMPV,362.25,0.68,1.24
HINDUNILVR,2433.7,0.22,1.03
TECHM,1461.5,0.38,0.77
SUNPHARMA,1779.7,0.13,0.52
HDFCLIFE,764.0,0.24,0.44
POWERGRID,277.6,0.14,0.38
EICHERMOT,7134.5,0.13,0.27
NESTLEIND,1280.7,0.12,0.24
TITAN,3904.2,0.05,0.17
NTPC,326.65,0.02,0.07
SBILIFE,2022.5,-0.23,-0.45
DRREDDY,1243.9,-0.38,-0.62
ULTRACEMCO,11729.0,-0.2,-0.62
APOLLOHOSP,7391.0,-0.43,-0.71
COALINDIA,378.2,-0.38,-0.72
ONGC,246.95,-0.45,-0.96
SHRIRAMFIN,823.3,-0.4,-1.0
WIPRO,244.49,-0.72,-1.11
GRASIM,2734.8,-0.5,-1.16
ADANIENT,2422.3,-0.98,-1.41
TRENT,4359.1,-0.68,-1.44
ADANIPORTS,1479.8,-0.76,-1.84
BAJAJ-AUTO,8892.0,-0.98,-2.12
CIPLA,1511.8,-1.15,-2.16
LT,4024.9,-0.31,-3.2
KOTAKBANK,2087.8,-0.52,-3.48
JIOFIN,303.55,-1.58,-3.54
RELIANCE,1546.6,-0.16,-3.6
BEL,416.35,-1.6,-5.3
BAJAJFINSV,2052.4,-2.1,-5.42
AXISBANK,1275.8,-0.74,-5.71
JSWSTEEL,1140.3,-2.6,-6.3
HINDALCO,777.7,-2.84,-7.33
ETERNAL,301.95,-1.64,-7.48
SBIN,972.6,-0.92,-7.99
TATASTEEL,168.0,-2.65,-8.5
HCLTECH,1608.0,-2.33,-8.69
BAJFINANCE,1004.1,-2.44,-14.31
ICICIBANK,1369.5,-0.99,-21.5
HDFCBANK,998.05,-1.08,-35.76
