symbol,ltp,changepct,contribution
AXISBANK,1258.0,-3.23,-23.0
ICICIBANK,1438.0,-1.1,-22.04
SBIN,1034.5,-2.41,-19.31
MARUTI,12950.0,-4.41,-18.46
LT,3980.1,-1.6,-15.24
SHRIRAMFIN,1059.1,-4.58,-10.58
SUNPHARMA,1929.0,-2.81,-10.41
INDIGO,5052.0,-3.48,-9.12
TCS,2369.0,-1.26,-8.09
ASIANPAINT,2575.5,-2.94,-7.78
NESTLEIND,1438.2,-3.9,-7.22
MAXHEALTH,1003.0,-3.75,-6.22
BAJAJFINSV,1972.0,-2.42,-5.76
JIOFIN,235.85,-2.28,-4.72
M&M,3259.0,-0.7,-4.65
GRASIM,3305.0,-1.96,-4.2
TITAN,5050.0,-1.03,-3.3
APOLLOHOSP,8755.0,-1.61,-2.44
BEL,411.2,-0.78,-2.38
WIPRO,181.7,-1.52,-2.16
TRENT,2855.0,-0.86,-1.68
BAJFINANCE,1053.9,-0.29,-1.57
ULTRACEMCO,11400.0,-0.44,-1.26
TATACONSUM,1030.5,-0.67,-1.02
HDFCLIFE,540.3,-0.56,-0.96
ETERNAL,327.75,-0.11,-0.46
TATASTEEL,184.07,-0.15,-0.44
HINDALCO,1014.4,-0.1,-0.24
SBILIFE,1739.3,-0.07,-0.13
COALINDIA,401.6,-0.04,-0.07
