symbol,ltp,changepct,contribution
HDFCBANK,1001.6,1.05,35.11
ICICIBANK,1355.4,1.3,28.51
RELIANCE,1592.3,1.06,24.06
NTPC,352.1,4.7,16.21
COALINDIA,427.9,6.85,13.17
SBIN,998.95,1.44,12.63
BAJFINANCE,990.45,1.78,10.54
HINDALCO,925.7,3.44,8.97
INFY,1640.4,0.65,8.01
M&M,3802.4,1.1,7.99
MARUTI,16960.0,1.51,6.92
LT,4163.4,0.56,5.84
TRENT,4409.6,2.61,5.57
HINDUNILVR,2348.0,1.08,5.12
TCS,3250.7,0.72,5.06
JIOFIN,301.7,2.03,4.6
BEL,403.15,1.37,4.58
POWERGRID,270.95,1.56,4.23
ONGC,241.46,1.48,3.2
SBILIFE,2067.4,1.32,2.61
MAXHEALTH,1062.6,1.26,2.29
ASIANPAINT,2772.6,0.75,2.17
JSWSTEEL,1180.7,0.79,1.93
TATASTEEL,182.88,0.54,1.75
SUNPHARMA,1728.0,0.4,1.62
ADANIPORTS,1489.5,0.57,1.4
TMPV,370.35,0.76,1.4
CIPLA,1511.6,0.71,1.35
HCLTECH,1640.2,0.35,1.32
ADANIENT,2279.8,0.88,1.27
HDFCLIFE,754.85,0.63,1.18
WIPRO,269.0,0.62,0.96
ETERNAL,284.15,0.12,0.55
TECHM,1612.0,0.27,0.55
APOLLOHOSP,7129.5,0.25,0.41
GRASIM,2856.4,0.16,0.37
DRREDDY,1256.1,0.22,0.36
TITAN,4051.7,0.06,0.21
BAJAJFINSV,2038.4,0.07,0.18
ULTRACEMCO,11899.0,-0.02,-0.06
INDIGO,5106.0,-0.09,-0.26
EICHERMOT,7334.5,-0.18,-0.37
TATACONSUM,1170.7,-0.53,-0.88
BAJAJ-AUTO,9502.5,-0.58,-1.27
SHRIRAMFIN,1010.35,-0.92,-2.33
NESTLEIND,1279.7,-1.18,-2.39
BHARTIARTL,2106.3,-0.19,-2.4
AXISBANK,1266.9,-0.59,-4.6
KOTAKBANK,2195.1,-1.02,-6.9
ITC,350.05,-3.79,-32.83
