symbol,ltp,changepct,contribution
SBIN,1146.0,7.46,64.26
RELIANCE,1461.6,0.74,16.5
SHRIRAMFIN,1062.7,6.0,14.9
LT,4113.6,1.12,11.47
KOTAKBANK,428.8,1.53,10.17
TITAN,4257.8,2.82,9.7
ETERNAL,288.85,1.87,8.47
TATASTEEL,202.0,2.51,7.99
ULTRACEMCO,13048.0,2.56,7.88
GRASIM,2926.3,3.15,7.25
M&M,3609.6,0.88,6.28
HINDALCO,964.25,2.3,5.89
BEL,437.3,1.78,5.85
DRREDDY,1275.5,2.76,4.5
TMPV,377.4,2.14,3.87
INDIGO,4964.1,1.11,3.13
TRENT,4171.2,1.4,2.93
SBILIFE,2024.0,1.37,2.66
SUNPHARMA,1704.6,0.56,2.23
HINDUNILVR,2435.0,0.45,2.1
ASIANPAINT,2417.4,0.68,1.93
HCLTECH,1602.0,0.52,1.92
CIPLA,1342.5,0.94,1.75
ADANIPORTS,1561.7,0.71,1.71
JSWSTEEL,1245.0,0.71,1.71
BAJAJ-AUTO,9590.0,0.75,1.61
TCS,2948.2,0.22,1.52
ADANIENT,2250.1,1.06,1.51
APOLLOHOSP,7211.0,0.82,1.34
HDFCLIFE,707.9,0.63,1.16
TATACONSUM,1167.2,0.68,1.11
JIOFIN,269.25,0.43,0.96
BAJFINANCE,983.15,0.15,0.87
EICHERMOT,7195.5,0.25,0.51
TECHM,1621.7,0.11,0.22
BAJAJFINSV,2024.6,0.02,0.05
AXISBANK,1341.4,-0.01,-0.08
BHARTIARTL,2038.2,-0.01,-0.12
WIPRO,230.08,-0.28,-0.43
COALINDIA,431.7,-0.25,-0.47
MARUTI,14978.0,-0.13,-0.59
NESTLEIND,1295.6,-0.59,-1.18
ONGC,266.6,-0.87,-1.85
POWERGRID,289.75,-1.02,-2.72
NTPC,361.9,-0.86,-2.91
MAXHEALTH,1010.0,-2.87,-5.12
ITC,322.8,-0.92,-7.83
INFY,1497.2,-0.66,-7.99
HDFCBANK,937.25,-0.41,-13.47
ICICIBANK,1396.3,-0.7,-15.08
