symbol,ltp,changepct,contribution
ICICIBANK,1427.7,1.17,25.48
INFY,1639.0,1.66,20.31
TITAN,4273.2,3.93,13.66
TCS,3295.6,1.22,8.52
HCLTECH,1647.7,1.94,7.25
SUNPHARMA,1782.6,1.27,5.11
LT,4157.0,0.4,4.14
JIOFIN,303.5,1.66,3.73
ETERNAL,280.95,0.68,3.11
WIPRO,270.8,1.96,3.02
TECHM,1625.2,1.46,2.98
BAJAJ-AUTO,9789.5,1.33,2.89
JSWSTEEL,1189.8,1.15,2.8
APOLLOHOSP,7447.5,1.35,2.22
BEL,415.65,0.62,2.06
COALINDIA,431.65,1.08,2.06
EICHERMOT,7582.5,0.8,1.65
AXISBANK,1295.5,0.13,1.01
ADANIENT,2274.1,0.66,0.95
TRENT,4060.5,0.32,0.68
TATACONSUM,1212.6,0.18,0.3
ULTRACEMCO,12184.0,-0.16,-0.5
KOTAKBANK,2144.0,-0.11,-0.74
NESTLEIND,1314.8,-0.39,-0.79
HINDALCO,938.45,-0.4,-1.04
ADANIPORTS,1465.3,-0.54,-1.31
HDFCLIFE,772.35,-0.71,-1.32
BAJAJFINSV,2031.9,-0.62,-1.6
SHRIRAMFIN,995.85,-0.68,-1.71
DRREDDY,1242.8,-1.07,-1.76
NTPC,348.85,-0.56,-1.92
GRASIM,2837.1,-0.98,-2.28
SBILIFE,2070.8,-1.19,-2.33
ONGC,239.06,-1.17,-2.51
TMPV,363.35,-1.5,-2.74
MAXHEALTH,1034.7,-1.61,-2.9
INDIGO,4951.0,-1.03,-2.93
ITC,341.25,-0.35,-3.01
ASIANPAINT,2809.4,-1.28,-3.68
TATASTEEL,183.8,-1.29,-4.15
POWERGRID,264.1,-1.66,-4.47
HINDUNILVR,2399.4,-1.04,-4.89
BAJFINANCE,968.8,-0.87,-5.12
RELIANCE,1504.2,-0.23,-5.18
M&M,3748.8,-0.97,-7.0
CIPLA,1467.9,-4.11,-7.74
SBIN,1007.15,-1.15,-10.01
BHARTIARTL,2084.2,-1.0,-12.55
MARUTI,16809.0,-2.79,-12.69
HDFCBANK,949.05,-1.37,-45.48
