symbol,ltp,changepct,contribution
HDFCBANK,949.05,-1.37,-45.48
MARUTI,16809.0,-2.79,-12.69
BHARTIARTL,2084.2,-1.0,-12.55
SBIN,1007.15,-1.15,-10.01
CIPLA,1467.9,-4.11,-7.74
M&M,3748.8,-0.97,-7.0
RELIANCE,1504.2,-0.23,-5.18
BAJFINANCE,968.8,-0.87,-5.12
HINDUNILVR,2399.4,-1.04,-4.89
POWERGRID,264.1,-1.66,-4.47
TATASTEEL,183.8,-1.29,-4.15
ASIANPAINT,2809.4,-1.28,-3.68
ITC,341.25,-0.35,-3.01
INDIGO,4951.0,-1.03,-2.93
MAXHEALTH,1034.7,-1.61,-2.9
TMPV,363.35,-1.5,-2.74
ONGC,239.06,-1.17,-2.51
SBILIFE,2070.8,-1.19,-2.33
GRASIM,2837.1,-0.98,-2.28
NTPC,348.85,-0.56,-1.92
DRREDDY,1242.8,-1.07,-1.76
SHRIRAMFIN,995.85,-0.68,-1.71
BAJAJFINSV,2031.9,-0.62,-1.6
HDFCLIFE,772.35,-0.71,-1.32
ADANIPORTS,1465.3,-0.54,-1.31
HINDALCO,938.45,-0.4,-1.04
NESTLEIND,1314.8,-0.39,-0.79
KOTAKBANK,2144.0,-0.11,-0.74
ULTRACEMCO,12184.0,-0.16,-0.5
