symbol,ltp,changepct,contribution
TRENT,5218.5,-1.82,-4.71
ETERNAL,325.7,-1.2,-4.39
RELIANCE,1376.2,-0.17,-3.66
NTPC,324.1,-0.8,-3.04
HDFCBANK,965.15,-0.09,-2.98
TITAN,3630.1,-0.76,-2.4
AXISBANK,1052.2,-0.31,-2.37
ULTRACEMCO,12572.0,-0.73,-2.23
JIOFIN,307.95,-1.01,-1.93
TATAMOTORS,715.55,-0.55,-1.67
LT,3525.0,-0.13,-1.15
ONGC,231.33,-0.52,-1.11
BAJAJ-AUTO,9383.0,-0.54,-1.09
M&M,3696.3,-0.14,-0.82
INDUSINDBK,746.15,-0.61,-0.76
GRASIM,2795.9,-0.29,-0.69
SHRIRAMFIN,595.0,-0.29,-0.56
HEROMOTOCO,5423.5,-0.36,-0.4
