symbol,ltp,changepct,contribution
HDFCBANK,797.7,-2.25,-67.94
ICICIBANK,1281.3,-2.13,-42.18
RELIANCE,1330.0,-1.32,-27.05
LT,3896.2,-2.74,-25.8
SBIN,1040.95,-1.93,-15.28
KOTAKBANK,371.9,-2.17,-13.26
INFY,1331.6,-1.08,-12.02
ETERNAL,237.89,-2.35,-9.78
INDIGO,4449.1,-3.61,-9.36
M&M,3166.8,-1.35,-8.86
AXISBANK,1318.5,-1.09,-7.67
BAJFINANCE,903.25,-1.29,-6.9
JIOFIN,238.84,-3.25,-6.65
SHRIRAMFIN,996.3,-2.63,-6.0
ULTRACEMCO,11448.0,-1.34,-3.79
TITAN,4439.8,-1.17,-3.7
TRENT,3850.7,-1.39,-2.68
HINDUNILVR,2133.2,-0.58,-2.48
BAJAJFINSV,1767.7,-0.95,-2.24
HDFCLIFE,591.2,-1.19,-2.01
ASIANPAINT,2269.6,-0.56,-1.46
BHARTIARTL,1859.4,-0.12,-1.37
GRASIM,2740.5,-0.57,-1.21
ADANIPORTS,1447.4,-0.41,-0.91
TMPV,333.25,-0.45,-0.75
MARUTI,13589.0,-0.1,-0.41
WIPRO,202.87,-0.27,-0.38
SBILIFE,1904.0,-0.19,-0.34
ADANIENT,2040.5,-0.16,-0.21
