symbol,ltp,changepct,contribution
HDFCBANK,989.8,-1.23,-40.66
RELIANCE,1546.3,-1.26,-28.27
ICICIBANK,1373.0,-1.23,-26.67
LT,4030.5,-1.05,-10.82
AXISBANK,1258.0,-1.39,-10.71
ITC,400.95,-0.82,-7.02
SBIN,967.3,-0.6,-5.2
M&M,3716.5,-0.67,-4.81
INDIGO,5697.5,-1.67,-4.74
BEL,413.05,-1.01,-3.34
SHRIRAMFIN,843.4,-0.96,-2.4
INFY,1561.0,-0.19,-2.31
POWERGRID,267.45,-0.82,-2.2
BAJAJFINSV,2065.9,-0.76,-1.96
ADANIPORTS,1518.1,-0.81,-1.96
HDFCLIFE,759.0,-1.01,-1.87
SUNPHARMA,1799.5,-0.44,-1.76
HCLTECH,1635.5,-0.45,-1.68
KOTAKBANK,2142.4,-0.24,-1.61
TATASTEEL,167.78,-0.5,-1.6
ETERNAL,300.55,-0.32,-1.46
ADANIENT,2239.6,-0.99,-1.42
JSWSTEEL,1162.0,-0.55,-1.33
MAXHEALTH,1117.5,-0.7,-1.26
HINDALCO,806.85,-0.49,-1.26
ONGC,243.54,-0.53,-1.13
TMPV,361.75,-0.56,-1.02
APOLLOHOSP,7242.0,-0.62,-1.02
CIPLA,1516.6,-0.43,-0.81
TITAN,3885.8,-0.23,-0.8
EICHERMOT,7112.5,-0.18,-0.37
COALINDIA,378.95,-0.18,-0.34
NESTLEIND,1258.9,-0.13,-0.26
BAJAJ-AUTO,9085.5,-0.12,-0.26
TATACONSUM,1162.2,-0.14,-0.23
WIPRO,250.17,-0.04,-0.06
