symbol,ltp,changepct,contribution
ICICIBANK,1320.4,-1.23,-28.71
GRASIM,2700.1,-6.31,-15.29
HINDALCO,788.4,-5.17,-10.81
POWERGRID,270.2,-3.17,-10.27
BHARTIARTL,2094.9,-0.87,-10.08
LT,3881.6,-1.09,-9.9
ETERNAL,305.65,-2.5,-9.37
BAJFINANCE,1041.9,-1.43,-7.48
ADANIENT,2314.3,-4.36,-6.01
KOTAKBANK,2083.2,-0.64,-4.82
NTPC,326.65,-1.19,-4.64
BEL,408.8,-1.53,-3.98
TITAN,3774.4,-1.03,-3.34
EICHERMOT,6806.5,-1.78,-3.18
ITC,407.5,-0.34,-3.12
TATASTEEL,177.27,-1.13,-3.03
JIOFIN,298.1,-1.26,-2.47
JSWSTEEL,1168.8,-1.07,-2.43
COALINDIA,373.15,-1.17,-2.39
HDFCBANK,984.65,-0.06,-2.04
HINDUNILVR,2436.0,-0.4,-1.93
HDFCLIFE,736.05,-0.86,-1.58
BAJAJFINSV,2063.2,-0.48,-1.18
ADANIPORTS,1436.8,-0.53,-1.11
SUNPHARMA,1685.9,-0.24,-1.1
INFY,1466.7,-0.08,-1.0
SHRIRAMFIN,792.5,-0.5,-0.99
ONGC,251.5,-0.34,-0.75
BAJAJ-AUTO,8720.5,-0.35,-0.72
HCLTECH,1526.4,-0.18,-0.69
INDUSINDBK,786.2,-0.51,-0.65
APOLLOHOSP,7782.0,-0.36,-0.59
CIPLA,1501.5,-0.12,-0.24
SBILIFE,1970.8,-0.04,-0.07
