symbol,ltp,changepct,contribution
RELIANCE,1496.1,1.56,34.42
ASIANPAINT,2602.9,4.67,11.91
M&M,3618.5,1.04,6.26
TCS,3010.9,0.69,5.63
ULTRACEMCO,11910.0,0.77,2.42
SBIN,960.75,0.33,2.32
MARUTI,15452.0,0.51,1.9
TATACONSUM,1190.4,0.94,1.65
WIPRO,240.05,0.9,1.42
AXISBANK,1228.5,0.15,1.18
TRENT,4679.2,0.4,1.06
TMPV,407.85,0.33,1.03
DRREDDY,1205.2,0.43,0.72
TECHM,1413.6,0.31,0.69
HEROMOTOCO,5326.0,0.32,0.37
NESTLEIND,1266.1,0.09,0.18
SBILIFE,1970.8,-0.04,-0.07
CIPLA,1501.5,-0.12,-0.24
APOLLOHOSP,7782.0,-0.36,-0.59
INDUSINDBK,786.2,-0.51,-0.65
HCLTECH,1526.4,-0.18,-0.69
BAJAJ-AUTO,8720.5,-0.35,-0.72
ONGC,251.5,-0.34,-0.75
SHRIRAMFIN,792.5,-0.5,-0.99
INFY,1466.7,-0.08,-1.0
SUNPHARMA,1685.9,-0.24,-1.1
ADANIPORTS,1436.8,-0.53,-1.11
BAJAJFINSV,2063.2,-0.48,-1.18
HDFCLIFE,736.05,-0.86,-1.58
HINDUNILVR,2436.0,-0.4,-1.93
HDFCBANK,984.65,-0.06,-2.04
COALINDIA,373.15,-1.17,-2.39
JSWSTEEL,1168.8,-1.07,-2.43
JIOFIN,298.1,-1.26,-2.47
TATASTEEL,177.27,-1.13,-3.03
ITC,407.5,-0.34,-3.12
EICHERMOT,6806.5,-1.78,-3.18
TITAN,3774.4,-1.03,-3.34
BEL,408.8,-1.53,-3.98
NTPC,326.65,-1.19,-4.64
KOTAKBANK,2083.2,-0.64,-4.82
ADANIENT,2314.3,-4.36,-6.01
BAJFINANCE,1041.9,-1.43,-7.48
ETERNAL,305.65,-2.5,-9.37
LT,3881.6,-1.09,-9.9
BHARTIARTL,2094.9,-0.87,-10.08
POWERGRID,270.2,-3.17,-10.27
HINDALCO,788.4,-5.17,-10.81
GRASIM,2700.1,-6.31,-15.29
ICICIBANK,1320.4,-1.23,-28.71
