symbol,ltp,changepct,contribution
RELIANCE,1311.0,-0.83,-17.23
ICICIBANK,1402.0,-0.71,-14.24
HDFCBANK,720.0,-0.41,-12.54
ITC,267.05,-1.09,-8.63
BHARTIARTL,1922.0,-0.63,-7.28
BAJFINANCE,1080.2,-1.29,-6.99
LT,4041.3,-0.57,-5.43
AXISBANK,1235.0,-0.64,-4.56
POWERGRID,263.5,-1.68,-4.17
SBIN,1048.6,-0.42,-3.37
HINDUNILVR,2020.7,-0.7,-3.03
COALINDIA,400.0,-1.7,-2.99
MAXHEALTH,997.0,-1.72,-2.86
TATASTEEL,184.0,-0.81,-2.4
JIOFIN,243.15,-1.08,-2.24
BEL,409.2,-0.68,-2.08
INDIGO,5193.0,-0.52,-1.36
M&M,3415.0,-0.19,-1.26
ONGC,238.0,-0.63,-1.24
ULTRACEMCO,11450.0,-0.43,-1.23
APOLLOHOSP,8750.0,-0.76,-1.15
DRREDDY,1170.0,-0.75,-1.14
CIPLA,1422.0,-0.64,-1.11
TMPV,321.3,-0.46,-0.78
EICHERMOT,7990.5,-0.35,-0.67
HDFCLIFE,536.3,-0.36,-0.62
HINDALCO,1038.95,-0.25,-0.6
GRASIM,3270.0,-0.27,-0.58
ADANIENT,2990.3,-0.41,-0.54
SHRIRAMFIN,1106.0,-0.22,-0.51
NTPC,336.55,-0.16,-0.5
TECHM,1589.8,-0.14,-0.26
ADANIPORTS,1681.9,-0.03,-0.07
MARUTI,13690.0,-0.01,-0.04
