symbol,ltp,changepct,contribution
HCLTECH,1324.8,2.06,7.09
ETERNAL,320.0,1.3,5.48
SUNPHARMA,1900.0,1.33,4.93
INFY,1119.8,0.43,4.85
KOTAKBANK,390.25,0.67,4.15
JSWSTEEL,1285.8,1.44,3.22
TCS,2289.0,0.39,2.51
TITAN,5068.0,0.38,1.22
WIPRO,179.55,0.84,1.19
TATACONSUM,1068.0,0.6,0.91
TRENT,2953.0,0.37,0.72
BAJAJ-AUTO,11645.0,0.33,0.66
NESTLEIND,1465.0,0.17,0.32
ASIANPAINT,2630.8,0.09,0.24
SBILIFE,1780.4,0.13,0.23
BAJAJFINSV,2012.0,0.04,0.1
MARUTI,13690.0,-0.01,-0.04
ADANIPORTS,1681.9,-0.03,-0.07
TECHM,1589.8,-0.14,-0.26
NTPC,336.55,-0.16,-0.5
SHRIRAMFIN,1106.0,-0.22,-0.51
ADANIENT,2990.3,-0.41,-0.54
GRASIM,3270.0,-0.27,-0.58
HINDALCO,1038.95,-0.25,-0.6
HDFCLIFE,536.3,-0.36,-0.62
EICHERMOT,7990.5,-0.35,-0.67
TMPV,321.3,-0.46,-0.78
CIPLA,1422.0,-0.64,-1.11
DRREDDY,1170.0,-0.75,-1.14
APOLLOHOSP,8750.0,-0.76,-1.15
ULTRACEMCO,11450.0,-0.43,-1.23
ONGC,238.0,-0.63,-1.24
M&M,3415.0,-0.19,-1.26
INDIGO,5193.0,-0.52,-1.36
BEL,409.2,-0.68,-2.08
JIOFIN,243.15,-1.08,-2.24
TATASTEEL,184.0,-0.81,-2.4
MAXHEALTH,997.0,-1.72,-2.86
COALINDIA,400.0,-1.7,-2.99
HINDUNILVR,2020.7,-0.7,-3.03
SBIN,1048.6,-0.42,-3.37
POWERGRID,263.5,-1.68,-4.17
AXISBANK,1235.0,-0.64,-4.56
LT,4041.3,-0.57,-5.43
BAJFINANCE,1080.2,-1.29,-6.99
BHARTIARTL,1922.0,-0.63,-7.28
ITC,267.05,-1.09,-8.63
HDFCBANK,720.0,-0.41,-12.54
ICICIBANK,1402.0,-0.71,-14.24
RELIANCE,1311.0,-0.83,-17.23
