symbol,ltp,changepct,contribution
BHARTIARTL,2001.2,-4.68,-54.16
RELIANCE,1478.0,-1.22,-26.9
HDFCBANK,982.3,-0.24,-8.14
ITC,404.05,-0.85,-7.8
TCS,2991.8,-0.64,-5.22
HINDUNILVR,2414.0,-0.91,-4.38
TECHM,1386.7,-1.94,-4.3
AXISBANK,1222.8,-0.47,-3.69
SBIN,955.85,-0.51,-3.58
HCLTECH,1512.4,-0.93,-3.58
TATACONSUM,1167.2,-1.99,-3.5
APOLLOHOSP,7642.0,-1.83,-2.99
TRENT,4627.3,-1.12,-2.97
WIPRO,236.49,-1.51,-2.39
TMPV,405.7,-0.53,-1.65
ULTRACEMCO,11849.0,-0.51,-1.6
NTPC,326.1,-0.17,-0.66
HEROMOTOCO,5296.0,-0.57,-0.65
NESTLEIND,1262.7,-0.27,-0.54
TITAN,3769.3,-0.14,-0.45
