symbol,ltp,changepct,contribution
ICICIBANK,1343.0,1.71,39.89
BAJFINANCE,1066.6,2.37,12.39
M&M,3690.2,1.98,11.91
INFY,1476.8,0.69,8.64
TATASTEEL,181.37,2.31,6.18
SHRIRAMFIN,816.35,3.01,5.99
BAJAJFINSV,2102.1,1.89,4.63
BEL,414.25,1.33,3.46
HDFCLIFE,749.25,1.79,3.29
ADANIENT,2369.4,2.38,3.28
SBILIFE,1998.9,1.43,2.62
GRASIM,2724.6,0.91,2.2
POWERGRID,272.0,0.67,2.17
EICHERMOT,6886.0,1.17,2.09
INDUSINDBK,797.25,1.41,1.8
KOTAKBANK,2088.3,0.24,1.8
ADANIPORTS,1448.3,0.8,1.67
COALINDIA,376.0,0.76,1.55
SUNPHARMA,1691.4,0.33,1.51
ASIANPAINT,2613.8,0.42,1.07
JIOFIN,299.3,0.4,0.79
MARUTI,15479.0,0.17,0.63
ONGC,252.2,0.28,0.61
JSWSTEEL,1171.7,0.25,0.57
CIPLA,1505.7,0.28,0.56
ETERNAL,306.1,0.15,0.56
HINDALCO,790.4,0.25,0.52
LT,3882.5,0.02,0.18
DRREDDY,1205.4,0.02,0.03
BAJAJ-AUTO,8721.5,0.01,0.02
