symbol,ltp,changepct,contribution
HDFCBANK,985.25,-0.75,-25.53
RELIANCE,1473.1,-0.79,-17.49
ICICIBANK,1336.9,-0.71,-16.63
INFY,1467.9,-1.2,-15.08
LT,3924.4,-1.43,-13.03
ITC,408.9,-1.24,-11.43
ETERNAL,313.5,-2.9,-10.91
POWERGRID,279.05,-3.21,-10.44
TMPV,406.5,-2.58,-8.06
TCS,2990.2,-0.89,-7.29
MARUTI,15374.0,-1.8,-6.73
KOTAKBANK,2096.6,-0.81,-6.12
COALINDIA,377.55,-2.91,-5.96
NTPC,330.6,-1.39,-5.44
TATASTEEL,179.29,-1.89,-5.08
HEROMOTOCO,5309.0,-4.33,-4.99
AXISBANK,1226.6,-0.58,-4.57
ONGC,252.35,-2.06,-4.53
BEL,415.15,-1.72,-4.49
SUNPHARMA,1690.0,-0.97,-4.44
BAJAJ-AUTO,8751.0,-1.96,-4.06
HINDALCO,831.4,-1.9,-3.99
HCLTECH,1529.1,-0.94,-3.63
ULTRACEMCO,11819.0,-1.11,-3.49
JIOFIN,301.9,-1.62,-3.19
TRENT,4660.6,-1.13,-3.01
HINDUNILVR,2445.7,-0.58,-2.81
TATACONSUM,1179.3,-1.54,-2.72
ADANIENT,2419.8,-1.95,-2.7
ASIANPAINT,2486.7,-1.03,-2.64
JSWSTEEL,1181.4,-1.15,-2.62
EICHERMOT,6930.0,-1.35,-2.42
WIPRO,237.92,-1.08,-1.71
TECHM,1409.2,-0.75,-1.67
GRASIM,2882.0,-0.62,-1.51
CIPLA,1503.3,-0.55,-1.11
INDUSINDBK,790.2,-0.85,-1.09
BAJAJFINSV,2073.2,-0.41,-1.01
APOLLOHOSP,7810.5,-0.18,-0.29
NESTLEIND,1265.0,-0.13,-0.26
ADANIPORTS,1444.4,-0.02,-0.04
