symbol,ltp,changepct,contribution
HDFCBANK,925.45,-1.27,-41.4
ICICIBANK,1418.4,-1.29,-27.58
TCS,3192.5,-2.31,-15.83
KOTAKBANK,421.0,-1.29,-8.51
MARUTI,16152.0,-1.67,-7.46
ASIANPAINT,2813.9,-2.51,-7.09
HINDUNILVR,2353.5,-1.51,-6.98
SUNPHARMA,1700.7,-1.62,-6.4
LT,3865.8,-0.56,-5.69
TECHM,1588.5,-1.63,-3.26
BHARTIARTL,2022.5,-0.22,-2.71
TATACONSUM,1171.4,-1.51,-2.44
M&M,3649.5,-0.33,-2.34
WIPRO,260.2,-1.51,-2.29
BAJFINANCE,945.95,-0.32,-1.85
CIPLA,1434.5,-0.95,-1.76
NESTLEIND,1307.1,-0.88,-1.74
INDIGO,4733.0,-0.56,-1.57
TITAN,4221.5,-0.42,-1.43
BAJAJFINSV,2000.9,-0.51,-1.3
HDFCLIFE,743.2,-0.71,-1.29
EICHERMOT,7358.0,-0.62,-1.26
SBILIFE,2068.8,-0.65,-1.25
APOLLOHOSP,7272.5,-0.53,-0.86
DRREDDY,1186.5,-0.4,-0.65
POWERGRID,258.35,-0.17,-0.45
ADANIENT,2153.3,-0.24,-0.34
SBIN,1028.35,-0.01,-0.09
