symbol,ltp,changepct,contribution
HDFCBANK,992.1,-0.51,-16.87
ICICIBANK,1350.4,-0.7,-15.19
BHARTIARTL,2105.4,-0.87,-10.88
TCS,3280.0,-1.19,-8.27
BAJFINANCE,1000.0,-1.17,-6.86
INFY,1656.1,-0.44,-5.36
ITC,404.15,-0.61,-5.23
ETERNAL,281.75,-1.1,-5.01
SUNPHARMA,1719.5,-1.02,-4.09
ASIANPAINT,2746.5,-1.42,-4.07
SHRIRAMFIN,960.25,-1.4,-3.5
HCLTECH,1660.9,-0.83,-3.09
MARUTI,16596.0,-0.64,-2.9
M&M,3623.1,-0.38,-2.73
POWERGRID,265.45,-0.98,-2.63
BAJAJ-AUTO,9064.5,-1.16,-2.51
TECHM,1612.3,-1.19,-2.42
SBIN,966.3,-0.27,-2.34
BAJAJFINSV,2017.6,-0.9,-2.32
TATASTEEL,169.12,-0.56,-1.79
HDFCLIFE,748.45,-0.92,-1.7
LT,4047.3,-0.16,-1.65
JIOFIN,296.95,-0.66,-1.48
BEL,398.45,-0.39,-1.29
MAXHEALTH,1074.3,-0.66,-1.19
ADANIPORTS,1487.1,-0.48,-1.16
WIPRO,266.3,-0.66,-1.01
GRASIM,2817.7,-0.33,-0.76
SBILIFE,2019.1,-0.31,-0.61
TATACONSUM,1175.7,-0.3,-0.49
INDIGO,5074.0,-0.15,-0.43
APOLLOHOSP,7156.0,-0.22,-0.36
TRENT,4285.3,-0.1,-0.21
TMPV,358.8,-0.11,-0.2
COALINDIA,402.15,-0.05,-0.1
