symbol,ltp,changepct,contribution
INFY,1621.6,-1.4,-17.0
ETERNAL,277.1,-2.03,-9.21
RELIANCE,1539.8,-0.38,-8.5
BAJFINANCE,989.3,-0.87,-5.08
ITC,400.6,-0.5,-4.27
MAXHEALTH,1040.8,-2.19,-3.92
INDIGO,5018.0,-1.33,-3.76
HCLTECH,1615.2,-0.96,-3.56
HDFCBANK,990.9,-0.08,-2.64
ULTRACEMCO,11705.0,-0.8,-2.47
EICHERMOT,7192.5,-1.09,-2.23
TATACONSUM,1179.0,-1.36,-2.22
APOLLOHOSP,6990.0,-1.33,-2.17
KOTAKBANK,2152.7,-0.27,-1.8
ASIANPAINT,2758.3,-0.62,-1.77
SBILIFE,1995.5,-0.71,-1.38
ICICIBANK,1342.5,-0.06,-1.3
COALINDIA,398.0,-0.66,-1.25
JIOFIN,292.5,-0.49,-1.09
TECHM,1604.6,-0.48,-0.97
TCS,3246.8,-0.14,-0.97
NESTLEIND,1274.1,-0.46,-0.92
TRENT,4207.7,-0.43,-0.9
HDFCLIFE,743.0,-0.46,-0.85
TITAN,3974.1,-0.24,-0.83
HINDUNILVR,2290.2,-0.14,-0.65
NTPC,324.9,-0.18,-0.61
DRREDDY,1265.8,-0.22,-0.36
WIPRO,263.65,-0.22,-0.34
POWERGRID,260.35,-0.1,-0.27
CIPLA,1492.5,-0.1,-0.19
ONGC,234.68,-0.06,-0.13
GRASIM,2841.7,-0.02,-0.05
