symbol,ltp,changepct,contribution
AXISBANK,1186.8,-2.14,-16.55
INFY,1458.5,-1.19,-14.67
SBIN,864.7,-1.07,-7.39
KOTAKBANK,2126.9,-0.89,-6.59
TATAMOTORS,698.05,-2.05,-6.28
TRENT,4686.0,-1.91,-4.99
HINDUNILVR,2517.2,-0.97,-4.6
TCS,2973.7,-0.49,-3.94
TATACONSUM,1120.0,-1.94,-3.36
HINDALCO,767.8,-1.15,-2.37
ITC,399.8,-0.24,-2.17
BEL,410.3,-0.71,-1.82
LT,3729.7,-0.2,-1.79
HDFCLIFE,755.6,-0.98,-1.77
ADANIENT,2542.2,-1.22,-1.65
SHRIRAMFIN,666.8,-0.69,-1.35
NTPC,338.0,-0.32,-1.23
NESTLEIND,1176.8,-0.41,-0.8
TITAN,3418.2,-0.21,-0.67
JSWSTEEL,1156.8,-0.27,-0.6
ONGC,245.32,-0.22,-0.48
SUNPHARMA,1653.1,-0.1,-0.45
ASIANPAINT,2352.8,-0.08,-0.2
ADANIPORTS,1399.5,-0.07,-0.14
TECHM,1438.9,-0.03,-0.07
BAJAJFINSV,2032.6,-0.03,-0.07
DRREDDY,1248.5,-0.01,-0.02
