symbol,ltp,changepct,contribution
INFY,1502.8,-2.6,-30.52
ICICIBANK,1373.0,-0.94,-19.83
EICHERMOT,6695.0,-2.39,-5.08
TATASTEEL,174.26,-1.37,-4.54
JSWSTEEL,1167.8,-1.38,-3.43
TMPV,391.2,-1.73,-3.27
ONGC,247.6,-1.31,-2.85
HINDALCO,803.65,-1.03,-2.78
INDUSINDBK,848.25,-1.79,-2.32
MARUTI,15684.0,-0.41,-1.91
HDFCLIFE,773.7,-1.1,-1.91
TECHM,1439.2,-0.85,-1.7
ULTRACEMCO,11874.0,-0.51,-1.59
SHRIRAMFIN,809.3,-0.58,-1.34
TITAN,3829.2,-0.26,-0.88
HCLTECH,1594.6,-0.24,-0.86
BAJAJ-AUTO,8843.0,-0.28,-0.61
WIPRO,244.37,-0.39,-0.59
NESTLEIND,1271.6,-0.28,-0.56
APOLLOHOSP,7420.5,-0.27,-0.46
M&M,3698.6,-0.02,-0.14
