symbol,ltp,changepct,contribution
RELIANCE,1413.6,-3.04,-67.05
ICICIBANK,1380.6,-2.14,-45.61
WIPRO,245.95,-8.04,-12.14
HDFCBANK,927.9,-0.34,-11.05
ETERNAL,281.35,-2.21,-9.9
TCS,3163.6,-1.34,-9.15
INFY,1681.2,-0.51,-6.11
TMPV,344.0,-2.71,-4.85
TITAN,4144.1,-1.26,-4.29
MAXHEALTH,1013.6,-2.26,-3.99
BHARTIARTL,2010.0,-0.32,-3.93
ONGC,243.11,-1.64,-3.44
ADANIPORTS,1403.0,-1.33,-3.16
SBIN,1038.4,-0.37,-3.15
NTPC,343.35,-0.87,-2.92
JIOFIN,275.65,-1.13,-2.49
GRASIM,2780.0,-1.05,-2.39
APOLLOHOSP,7133.0,-1.42,-2.29
ULTRACEMCO,12297.0,-0.65,-1.98
ADANIENT,2134.6,-1.05,-1.48
BAJAJ-AUTO,9429.5,-0.63,-1.34
TATACONSUM,1180.2,-0.75,-1.21
DRREDDY,1167.2,-0.71,-1.14
CIPLA,1392.3,-0.37,-0.68
SBILIFE,2073.7,-0.35,-0.67
JSWSTEEL,1184.1,-0.27,-0.64
COALINDIA,430.15,-0.2,-0.37
ASIANPAINT,2754.0,-0.11,-0.31
M&M,3657.4,-0.02,-0.14
NESTLEIND,1315.6,-0.02,-0.04
