symbol,ltp,changepct,contribution
RELIANCE,1437.1,3.36,74.52
HDFCBANK,948.7,2.22,72.54
ICICIBANK,1389.7,2.73,58.51
BAJFINANCE,964.4,6.72,38.9
LT,4038.8,3.0,30.56
SBIN,1064.2,3.45,29.56
AXISBANK,1356.2,3.41,25.97
ADANIPORTS,1530.8,9.1,21.77
BHARTIARTL,1997.3,1.62,20.01
INFY,1656.0,1.63,19.63
SUNPHARMA,1702.1,4.56,18.07
JIOFIN,263.9,8.11,17.94
INDIGO,4946.2,5.53,15.51
ADANIENT,2202.6,10.38,14.69
M&M,3527.9,1.87,13.28
POWERGRID,283.2,4.73,12.53
MARUTI,14782.0,2.77,12.4
KOTAKBANK,415.8,1.86,12.3
TCS,3225.3,1.76,12.09
ETERNAL,279.8,2.62,11.8
BAJAJFINSV,2012.7,4.28,10.9
TITAN,4068.6,2.92,9.99
SHRIRAMFIN,1000.4,3.98,9.83
MAXHEALTH,1003.5,4.74,8.41
NTPC,358.55,2.34,7.89
TATASTEEL,192.93,2.34,7.4
DRREDDY,1235.4,4.47,7.25
HINDALCO,955.3,2.67,6.8
EICHERMOT,7215.0,3.29,6.69
JSWSTEEL,1229.4,2.52,6.03
TRENT,3822.8,2.74,5.71
ITC,316.65,0.62,5.25
TMPV,372.05,2.52,4.54
TATACONSUM,1155.4,2.67,4.33
HCLTECH,1695.3,1.1,4.05
APOLLOHOSP,7088.5,2.24,3.63
GRASIM,2808.9,1.24,2.84
ASIANPAINT,2426.0,1.0,2.83
COALINDIA,429.4,1.39,2.61
ONGC,257.0,1.2,2.53
BAJAJ-AUTO,9595.5,1.04,2.22
HINDUNILVR,2368.6,0.48,2.22
CIPLA,1322.8,0.85,1.57
ULTRACEMCO,12590.0,0.44,1.35
HDFCLIFE,720.15,0.37,0.68
WIPRO,242.69,0.16,0.24
SBILIFE,2002.1,0.05,0.1
