symbol,ltp,changepct,contribution
TCS,2401.4,-1.4,-9.09
HINDUNILVR,2272.2,-1.94,-8.49
ITC,307.4,-1.06,-8.48
BHARTIARTL,1826.6,-0.39,-4.55
BAJFINANCE,972.75,-0.82,-4.49
INFY,1162.7,-0.39,-4.44
TITAN,4307.5,-1.2,-3.88
SUNPHARMA,1834.4,-0.85,-3.18
SBIN,1092.0,-0.36,-2.92
RELIANCE,1436.2,-0.12,-2.52
TECHM,1448.2,-1.26,-2.39
ADANIPORTS,1732.8,-0.89,-2.01
HDFCBANK,796.05,-0.06,-1.85
POWERGRID,313.8,-0.68,-1.7
HCLTECH,1183.4,-0.48,-1.67
BAJAJFINSV,1824.5,-0.63,-1.52
ADANIENT,2513.7,-1.05,-1.4
COALINDIA,466.65,-0.75,-1.33
NESTLEIND,1476.0,-0.68,-1.27
WIPRO,197.36,-0.88,-1.26
JIOFIN,251.02,-0.56,-1.17
AXISBANK,1292.7,-0.12,-0.86
ICICIBANK,1279.0,-0.04,-0.81
INDIGO,4506.9,-0.29,-0.77
DRREDDY,1307.6,-0.26,-0.4
CIPLA,1362.3,-0.15,-0.26
MAXHEALTH,1015.3,-0.06,-0.1
TATACONSUM,1151.7,-0.04,-0.06
