symbol,ltp,changepct,contribution
HINDALCO,982.4,-3.11,-7.39
SBIN,1015.3,-0.54,-4.31
JSWSTEEL,1274.3,-1.71,-3.81
MARUTI,13691.0,-0.83,-3.46
INDIGO,4840.0,-0.83,-2.17
HDFCLIFE,574.4,-1.17,-1.99
TATASTEEL,196.0,-0.65,-1.92
ULTRACEMCO,11391.0,-0.65,-1.86
GRASIM,3140.3,-0.76,-1.62
EICHERMOT,7560.5,-0.84,-1.59
BEL,407.55,-0.49,-1.49
APOLLOHOSP,8390.5,-0.92,-1.39
AXISBANK,1365.7,-0.19,-1.35
TMPV,393.6,-0.71,-1.19
SUNPHARMA,1800.7,-0.29,-1.07
CIPLA,1373.2,-0.59,-1.02
MAXHEALTH,1024.1,-0.47,-0.78
POWERGRID,285.15,-0.19,-0.47
DRREDDY,1276.9,-0.2,-0.3
TRENT,2897.8,-0.11,-0.21
BAJAJ-AUTO,9939.0,-0.04,-0.08
