symbol,ltp,changepct,contribution
RELIANCE,1328.8,1.67,34.53
HDFCBANK,784.9,0.97,29.55
HCLTECH,1159.0,3.55,12.18
TCS,2199.0,1.71,10.95
ITC,291.65,1.3,10.26
ICICIBANK,1334.3,0.5,9.99
BAJFINANCE,959.65,1.84,9.93
HINDUNILVR,2199.9,2.03,8.77
INFY,1143.6,0.77,8.64
BHARTIARTL,1853.0,0.64,7.37
NTPC,355.55,2.14,6.73
BAJAJFINSV,1787.3,2.12,5.03
TATACONSUM,1130.9,2.77,4.19
TITAN,4338.0,1.27,4.05
LT,4186.4,0.4,3.8
ONGC,248.2,1.87,3.68
KOTAKBANK,407.85,0.52,3.21
TECHM,1446.8,1.49,2.79
COALINDIA,450.95,1.55,2.71
ETERNAL,253.6,0.63,2.64
NESTLEIND,1391.7,1.24,2.29
ADANIPORTS,1822.0,0.95,2.12
JIOFIN,241.95,1.01,2.08
SHRIRAMFIN,1005.75,0.51,1.17
WIPRO,182.67,0.71,1.0
ASIANPAINT,2748.1,0.32,0.84
SBILIFE,1767.6,0.46,0.83
M&M,3137.9,0.11,0.73
ADANIENT,2943.6,0.04,0.05
