symbol,ltp,changepct,contribution
RELIANCE,1362.1,0.65,13.66
HINDUNILVR,2368.8,2.51,11.01
NTPC,405.4,2.32,7.41
ETERNAL,262.99,1.35,5.76
TATACONSUM,1178.6,3.2,4.91
HINDALCO,1039.9,1.79,4.32
ULTRACEMCO,12193.0,1.28,3.71
JIOFIN,238.51,1.6,3.35
TMPV,361.85,1.67,2.85
NESTLEIND,1395.8,1.15,2.16
ADANIENT,2260.8,1.56,2.09
ASIANPAINT,2562.9,0.76,2.04
TRENT,4434.5,1.0,1.97
TATASTEEL,213.03,0.48,1.44
SUNPHARMA,1669.8,0.28,1.05
AXISBANK,1379.6,0.14,1.01
CIPLA,1236.3,0.31,0.54
COALINDIA,444.15,0.23,0.41
ONGC,283.65,0.19,0.38
POWERGRID,319.75,0.13,0.33
