symbol,ltp,changepct,contribution
BAJFINANCE,1024.75,2.57,14.73
SBIN,1198.6,0.52,4.41
EICHERMOT,8065.0,1.54,3.1
SBILIFE,2034.2,0.6,1.15
CIPLA,1331.5,0.11,0.2
APOLLOHOSP,7542.5,0.05,0.08
TECHM,1534.4,-0.14,-0.28
DRREDDY,1268.1,-0.53,-0.85
TMPV,380.25,-0.83,-1.48
HDFCLIFE,696.8,-0.84,-1.52
MAXHEALTH,1053.6,-0.87,-1.53
ULTRACEMCO,12963.0,-0.51,-1.55
TRENT,4252.0,-0.78,-1.61
BAJAJ-AUTO,9760.0,-0.81,-1.71
BAJAJFINSV,2023.2,-0.68,-1.71
TATACONSUM,1132.2,-1.49,-2.39
MARUTI,15237.0,-0.58,-2.57
GRASIM,2888.0,-1.28,-2.9
LT,4173.9,-0.29,-2.93
JIOFIN,263.95,-1.35,-2.96
INDIGO,4929.2,-1.08,-3.0
JSWSTEEL,1232.0,-1.27,-3.01
NESTLEIND,1282.6,-1.75,-3.43
WIPRO,214.09,-2.28,-3.43
ADANIPORTS,1519.0,-1.6,-3.79
SHRIRAMFIN,1065.8,-1.57,-3.84
SUNPHARMA,1697.5,-1.01,-3.96
AXISBANK,1332.3,-0.57,-4.3
COALINDIA,408.95,-2.43,-4.52
ADANIENT,2136.6,-3.4,-4.76
NTPC,363.0,-1.43,-4.77
ASIANPAINT,2366.4,-1.83,-5.13
HCLTECH,1455.2,-1.42,-5.17
POWERGRID,287.2,-2.28,-5.98
BHARTIARTL,2004.7,-0.49,-5.99
BEL,435.55,-1.88,-6.08
ONGC,267.4,-3.24,-6.77
TATASTEEL,203.18,-2.37,-7.43
TITAN,4179.2,-2.26,-7.66
KOTAKBANK,420.65,-1.31,-8.58
ITC,313.75,-1.17,-9.8
M&M,3533.4,-1.66,-11.67
TCS,2692.2,-2.11,-14.35
HINDALCO,909.0,-5.74,-14.47
INFY,1369.1,-1.22,-14.54
ETERNAL,285.2,-4.3,-19.17
HINDUNILVR,2305.2,-4.34,-19.9
ICICIBANK,1414.6,-1.08,-22.91
RELIANCE,1419.6,-2.02,-44.35
HDFCBANK,903.9,-1.81,-58.55
