symbol,ltp,changepct,contribution
ICICIBANK,1355.0,-2.11,-44.5
HDFCBANK,929.25,-0.67,-21.55
HINDALCO,962.6,-6.38,-15.99
TATASTEEL,193.13,-4.76,-14.82
INFY,1641.0,-1.13,-13.39
KOTAKBANK,408.0,-1.08,-7.03
COALINDIA,440.75,-3.4,-6.28
HCLTECH,1695.6,-1.53,-5.54
ONGC,268.96,-2.39,-4.96
JSWSTEEL,1214.4,-1.9,-4.47
TCS,3123.9,-0.66,-4.46
POWERGRID,256.5,-1.56,-4.07
BAJFINANCE,929.85,-0.57,-3.25
TECHM,1743.1,-1.45,-2.86
ETERNAL,273.6,-0.64,-2.84
TRENT,3785.5,-1.01,-2.07
NTPC,356.0,-0.6,-1.99
WIPRO,236.9,-1.22,-1.82
INDIGO,4596.5,-0.53,-1.46
GRASIM,2819.0,-0.45,-1.01
TMPV,350.05,-0.5,-0.89
SHRIRAMFIN,1020.0,-0.27,-0.66
ULTRACEMCO,12694.0,-0.18,-0.54
LT,3932.3,-0.02,-0.2
