symbol,ltp,changepct,contribution
SBIN,1048.35,1.92,16.17
BEL,417.3,3.64,11.69
DRREDDY,1217.5,5.21,8.3
TATASTEEL,189.1,2.54,7.9
LT,3793.8,0.72,7.21
KOTAKBANK,426.0,1.04,6.76
INFY,1663.5,0.55,6.51
ADANIPORTS,1414.2,2.58,6.07
TCS,3150.4,0.89,6.01
AXISBANK,1294.8,0.77,5.76
SUNPHARMA,1634.2,1.32,5.14
SHRIRAMFIN,1005.5,1.98,4.81
ASIANPAINT,2703.8,1.6,4.45
HCLTECH,1703.1,1.22,4.41
BAJAJ-AUTO,9370.0,2.08,4.37
HINDUNILVR,2390.6,0.95,4.32
GRASIM,2787.6,1.9,4.28
BAJAJFINSV,1993.1,1.69,4.23
TMPV,347.3,2.37,4.2
COALINDIA,423.2,2.21,4.08
BAJFINANCE,942.85,0.7,3.98
M&M,3573.7,0.57,3.98
BHARTIARTL,2002.2,0.31,3.76
ADANIENT,2086.4,2.67,3.71
NTPC,342.45,1.11,3.68
POWERGRID,259.25,1.35,3.52
NESTLEIND,1306.0,1.78,3.47
ULTRACEMCO,12364.0,1.09,3.28
INDIGO,4909.0,1.06,2.92
TRENT,3803.8,1.05,2.15
JSWSTEEL,1184.4,0.83,1.95
TATACONSUM,1175.2,1.0,1.59
ONGC,244.01,0.68,1.41
HINDALCO,944.45,0.56,1.4
WIPRO,240.65,0.46,0.69
ITC,324.85,0.03,0.25
HDFCLIFE,725.1,0.1,0.18
CIPLA,1370.4,0.06,0.11
TECHM,1687.4,0.04,0.08
MARUTI,15765.0,-0.03,-0.13
JIOFIN,262.6,-0.25,-0.54
APOLLOHOSP,6797.0,-0.43,-0.69
MAXHEALTH,998.8,-0.54,-0.94
EICHERMOT,7049.0,-1.27,-2.54
SBILIFE,2022.0,-1.62,-3.07
RELIANCE,1402.5,-0.15,-3.27
TITAN,4018.6,-1.49,-5.01
ICICIBANK,1345.5,-0.26,-5.48
HDFCBANK,918.7,-0.18,-5.78
ETERNAL,275.9,-2.68,-11.86
