symbol,ltp,changepct,contribution
INFY,1050.8,-1.73,-19.4
DRREDDY,1269.5,-5.89,-8.89
MARUTI,13728.0,-1.6,-6.67
AXISBANK,1297.6,-0.91,-6.45
NTPC,343.7,-1.43,-4.49
M&M,3085.4,-0.55,-3.64
BAJFINANCE,1003.8,-0.65,-3.5
ONGC,243.65,-1.36,-2.67
TCS,2049.5,-0.39,-2.5
TITAN,4555.8,-0.67,-2.14
HINDALCO,963.45,-0.84,-1.99
LT,3886.0,-0.16,-1.52
EICHERMOT,7361.0,-0.78,-1.48
TRENT,2904.1,-0.68,-1.32
HDFCLIFE,551.85,-0.69,-1.17
BEL,406.2,-0.34,-1.03
TATASTEEL,187.91,-0.15,-0.44
TECHM,1426.3,-0.17,-0.32
TMPV,331.5,-0.17,-0.29
BAJAJ-AUTO,10155.0,-0.09,-0.18
