symbol,ltp,changepct,contribution
SBIN,971.5,2.41,21.02
HDFCBANK,1003.3,0.61,20.29
INFY,1616.2,1.15,14.09
LT,4038.2,1.35,14.0
BAJFINANCE,1048.0,1.8,10.61
ICICIBANK,1392.5,0.42,9.16
M&M,3717.1,1.22,8.82
MARUTI,16282.0,1.77,8.06
SHRIRAMFIN,854.9,3.13,7.87
RELIANCE,1540.6,0.32,7.22
HCLTECH,1683.0,1.69,6.33
KOTAKBANK,2154.9,0.9,6.06
BAJAJFINSV,2096.5,2.26,5.86
ITC,404.95,0.47,4.05
HINDALCO,823.25,1.51,3.91
EICHERMOT,7208.0,1.5,3.1
ADANIENT,2265.4,2.1,3.02
BHARTIARTL,2108.8,0.24,3.02
JSWSTEEL,1162.2,1.0,2.44
MAXHEALTH,1097.4,1.23,2.22
TATACONSUM,1162.9,1.25,2.06
SBILIFE,2023.7,1.03,2.02
TCS,3238.2,0.28,1.96
HDFCLIFE,768.3,0.98,1.82
WIPRO,259.91,1.15,1.78
AXISBANK,1282.5,0.19,1.47
GRASIM,2747.0,0.6,1.4
TITAN,3813.3,0.34,1.18
JIOFIN,303.75,0.49,1.1
TECHM,1570.8,0.54,1.1
ASIANPAINT,2968.5,0.38,1.09
NESTLEIND,1246.9,0.36,0.73
POWERGRID,269.8,0.26,0.7
TATASTEEL,167.11,0.2,0.64
ADANIPORTS,1509.4,0.25,0.61
BAJAJ-AUTO,9109.0,0.26,0.57
COALINDIA,379.95,0.24,0.46
NTPC,323.3,0.11,0.38
