symbol,ltp,changepct,contribution
HDFCBANK,1007.7,0.47,16.17
INFY,1472.4,0.79,10.03
AXISBANK,1237.3,0.92,7.33
M&M,3621.2,0.61,3.72
LT,3888.2,0.4,3.68
BAJAJFINSV,2169.1,1.37,3.4
CIPLA,1663.6,1.49,3.04
BAJFINANCE,1086.5,0.51,2.7
TATAMOTORS,401.85,0.53,1.67
JSWSTEEL,1152.5,0.64,1.47
GRASIM,2870.7,0.59,1.45
TATASTEEL,172.78,0.48,1.3
ADANIPORTS,1473.5,0.44,0.93
DRREDDY,1288.7,0.52,0.89
BEL,417.7,0.29,0.77
JIOFIN,311.8,0.35,0.7
TECHM,1448.7,0.3,0.68
SUNPHARMA,1690.5,0.11,0.51
POWERGRID,288.6,0.14,0.46
SHRIRAMFIN,695.25,0.19,0.38
HDFCLIFE,743.7,0.2,0.37
NESTLEIND,1287.3,0.15,0.3
SBIN,907.85,0.04,0.28
COALINDIA,391.1,0.13,0.27
EICHERMOT,7018.5,0.07,0.13
SBILIFE,1841.0,0.07,0.13
HEROMOTOCO,5646.5,0.1,0.12
ADANIENT,2549.9,0.07,0.1
WIPRO,241.36,0.05,0.08
NTPC,342.0,0.01,0.04
APOLLOHOSP,8012.0,0.02,0.03
