symbol,ltp,changepct,contribution
ETERNAL,297.75,-3.58,-13.62
HDFCBANK,986.65,-0.29,-9.98
M&M,3699.5,-1.46,-8.92
INFY,1541.8,-0.64,-8.13
TCS,3105.7,-0.83,-6.87
BAJFINANCE,1005.4,-0.77,-4.09
KOTAKBANK,2075.2,-0.45,-3.44
HINDUNILVR,2407.6,-0.7,-3.42
TMPV,397.95,-1.04,-3.28
BEL,419.8,-1.17,-3.09
TRENT,4326.4,-1.13,-3.04
TATASTEEL,176.65,-1.1,-2.99
ITC,405.7,-0.32,-2.98
ONGC,250.85,-1.18,-2.63
SBIN,954.0,-0.33,-2.35
SHRIRAMFIN,814.0,-1.03,-2.08
COALINDIA,383.2,-0.85,-1.76
APOLLOHOSP,7440.5,-0.77,-1.28
TATACONSUM,1154.8,-0.62,-1.11
ADANIPORTS,1499.0,-0.52,-1.1
TITAN,3839.2,-0.31,-1.02
RELIANCE,1510.9,-0.04,-0.9
SBILIFE,1987.9,-0.44,-0.82
TECHM,1451.4,-0.32,-0.72
EICHERMOT,6855.0,-0.35,-0.63
HEROMOTOCO,5508.5,-0.46,-0.54
NESTLEIND,1275.2,-0.23,-0.46
NTPC,326.95,-0.06,-0.24
HDFCLIFE,782.2,-0.11,-0.2
INDUSINDBK,863.45,-0.11,-0.14
BAJAJ-AUTO,8867.5,-0.01,-0.02
