symbol,ltp,changepct,contribution
TCS,2957.4,-2.57,-20.47
RELIANCE,1372.4,-0.77,-16.58
ICICIBANK,1375.8,-0.5,-11.39
POWERGRID,284.4,-3.03,-9.58
BAJFINANCE,1012.75,-1.65,-8.42
TATAMOTORS,664.3,-2.73,-8.29
TRENT,4742.5,-3.15,-8.15
INFY,1484.8,-0.66,-8.07
NTPC,340.5,-2.04,-7.77
M&M,3530.0,-1.26,-7.4
LT,3644.4,-0.8,-7.09
KOTAKBANK,2013.5,-0.88,-6.46
ASIANPAINT,2404.0,-2.17,-5.4
HCLTECH,1423.8,-1.28,-4.81
HDFCBANK,949.85,-0.13,-4.3
SBIN,861.15,-0.58,-3.97
ETERNAL,332.25,-1.06,-3.88
BAJAJFINSV,2035.6,-1.62,-3.87
SHRIRAMFIN,612.7,-1.99,-3.86
TITAN,3378.5,-1.16,-3.67
CIPLA,1509.7,-1.84,-3.62
ADANIPORTS,1407.2,-1.7,-3.47
JIOFIN,301.6,-1.68,-3.22
DRREDDY,1275.2,-1.76,-2.89
GRASIM,2778.6,-1.03,-2.44
ADANIENT,2576.4,-1.66,-2.23
HINDUNILVR,2538.3,-0.44,-2.07
ITC,400.1,-0.22,-1.97
ULTRACEMCO,12141.0,-0.6,-1.84
WIPRO,242.0,-1.06,-1.64
HDFCLIFE,765.05,-0.68,-1.22
TECHM,1444.3,-0.56,-1.21
TATACONSUM,1134.2,-0.52,-0.89
NESTLEIND,1173.5,-0.43,-0.83
SBILIFE,1809.8,-0.4,-0.72
EICHERMOT,6986.0,-0.36,-0.63
TATASTEEL,172.38,-0.16,-0.42
APOLLOHOSP,7624.0,-0.26,-0.41
COALINDIA,392.5,-0.09,-0.18
JSWSTEEL,1148.5,-0.05,-0.11
