symbol,ltp,changepct,contribution
AXISBANK,1166.6,0.66,5.06
BEL,403.15,1.95,4.95
BHARTIARTL,1935.6,0.23,2.6
HEROMOTOCO,5354.5,1.47,1.65
HINDALCO,745.65,0.62,1.27
ONGC,239.67,0.48,1.03
MARUTI,16269.0,0.12,0.44
SUNPHARMA,1627.4,0.02,0.09
BAJAJ-AUTO,8842.5,0.04,0.08
INDUSINDBK,740.75,0.0,0.0
JSWSTEEL,1148.5,-0.05,-0.11
COALINDIA,392.5,-0.09,-0.18
APOLLOHOSP,7624.0,-0.26,-0.41
TATASTEEL,172.38,-0.16,-0.42
EICHERMOT,6986.0,-0.36,-0.63
SBILIFE,1809.8,-0.4,-0.72
NESTLEIND,1173.5,-0.43,-0.83
TATACONSUM,1134.2,-0.52,-0.89
TECHM,1444.3,-0.56,-1.21
HDFCLIFE,765.05,-0.68,-1.22
WIPRO,242.0,-1.06,-1.64
ULTRACEMCO,12141.0,-0.6,-1.84
ITC,400.1,-0.22,-1.97
HINDUNILVR,2538.3,-0.44,-2.07
ADANIENT,2576.4,-1.66,-2.23
GRASIM,2778.6,-1.03,-2.44
DRREDDY,1275.2,-1.76,-2.89
JIOFIN,301.6,-1.68,-3.22
ADANIPORTS,1407.2,-1.7,-3.47
CIPLA,1509.7,-1.84,-3.62
TITAN,3378.5,-1.16,-3.67
SHRIRAMFIN,612.7,-1.99,-3.86
BAJAJFINSV,2035.6,-1.62,-3.87
ETERNAL,332.25,-1.06,-3.88
SBIN,861.15,-0.58,-3.97
HDFCBANK,949.85,-0.13,-4.3
HCLTECH,1423.8,-1.28,-4.81
ASIANPAINT,2404.0,-2.17,-5.4
KOTAKBANK,2013.5,-0.88,-6.46
LT,3644.4,-0.8,-7.09
M&M,3530.0,-1.26,-7.4
NTPC,340.5,-2.04,-7.77
INFY,1484.8,-0.66,-8.07
TRENT,4742.5,-3.15,-8.15
TATAMOTORS,664.3,-2.73,-8.29
BAJFINANCE,1012.75,-1.65,-8.42
POWERGRID,284.4,-3.03,-9.58
ICICIBANK,1375.8,-0.5,-11.39
RELIANCE,1372.4,-0.77,-16.58
TCS,2957.4,-2.57,-20.47
