symbol,ltp,changepct,contribution
LT,4169.8,2.89,27.3
RELIANCE,1307.0,1.07,22.0
M&M,3134.3,2.92,19.22
HDFCBANK,777.35,0.63,19.09
INFY,1134.9,1.63,18.2
BAJFINANCE,942.3,2.55,13.69
ETERNAL,252.0,3.25,13.57
MARUTI,13805.0,3.18,13.2
BHARTIARTL,1841.2,1.02,11.68
SHRIRAMFIN,1000.65,4.57,10.47
TRENT,2901.1,5.03,9.72
INDIGO,4880.4,3.5,9.1
ULTRACEMCO,11466.0,3.04,8.63
BAJAJFINSV,1750.2,3.49,8.24
EICHERMOT,7624.5,4.1,7.73
ITC,287.9,0.97,7.61
HDFCLIFE,581.2,4.45,7.54
TITAN,4283.5,2.32,7.36
AXISBANK,1368.3,0.88,6.21
SBILIFE,1759.5,3.04,5.44
GRASIM,3164.5,1.86,3.95
KOTAKBANK,405.75,0.6,3.68
JIOFIN,239.52,1.52,3.12
HCLTECH,1119.3,0.87,2.97
SBIN,1020.85,0.36,2.86
TMPV,396.4,1.61,2.69
MAXHEALTH,1028.9,1.6,2.63
BEL,409.55,0.74,2.24
WIPRO,181.38,0.68,0.96
ADANIENT,2942.5,0.71,0.93
POWERGRID,285.7,0.32,0.79
DRREDDY,1279.5,0.32,0.48
COALINDIA,444.05,0.12,0.21
TCS,2162.0,0.03,0.19
TATACONSUM,1100.4,-0.03,-0.05
NESTLEIND,1374.7,-0.07,-0.13
JSWSTEEL,1296.5,-0.08,-0.18
SUNPHARMA,1806.0,-0.09,-0.33
TECHM,1425.6,-0.25,-0.47
APOLLOHOSP,8468.5,-0.35,-0.53
ASIANPAINT,2739.3,-0.3,-0.79
TATASTEEL,197.28,-0.29,-0.85
ADANIPORTS,1804.8,-0.45,-1.0
CIPLA,1381.3,-0.59,-1.01
HINDALCO,1013.9,-0.76,-1.79
ONGC,243.65,-1.05,-2.05
BAJAJ-AUTO,9943.0,-1.21,-2.4
HINDUNILVR,2156.1,-0.59,-2.53
NTPC,348.1,-1.67,-5.22
ICICIBANK,1327.6,-0.99,-19.67
