symbol,ltp,changepct,contribution
HDFCBANK,994.75,-1.39,-47.69
HINDUNILVR,2516.4,-3.27,-15.94
KOTAKBANK,2187.0,-1.73,-13.16
AXISBANK,1241.9,-1.34,-10.65
CIPLA,1584.4,-3.69,-7.52
ULTRACEMCO,11918.0,-1.87,-5.93
SBIN,904.5,-0.77,-5.46
TITAN,3714.9,-1.52,-4.98
NTPC,339.6,-0.89,-3.51
ADANIPORTS,1429.0,-1.66,-3.51
LT,3904.9,-0.35,-3.21
MARUTI,16274.0,-0.73,-2.75
TCS,3063.2,-0.33,-2.72
APOLLOHOSP,7837.5,-1.64,-2.71
INFY,1525.4,-0.2,-2.53
ADANIENT,2504.2,-1.63,-2.27
HDFCLIFE,734.95,-1.17,-2.17
BAJFINANCE,1089.75,-0.4,-2.12
ETERNAL,326.6,-0.53,-2.01
JIOFIN,305.95,-1.0,-1.99
GRASIM,2841.3,-0.81,-1.98
BAJAJFINSV,2159.5,-0.79,-1.96
TECHM,1453.7,-0.66,-1.48
POWERGRID,288.5,-0.4,-1.31
SBILIFE,1839.8,-0.7,-1.3
EICHERMOT,6840.0,-0.65,-1.17
HEROMOTOCO,5540.5,-0.86,-1.0
TATACONSUM,1155.3,-0.49,-0.87
WIPRO,242.98,-0.54,-0.86
INDUSINDBK,755.05,-0.6,-0.77
ASIANPAINT,2501.6,-0.03,-0.08
HCLTECH,1523.8,-0.01,-0.04
