symbol,ltp,changepct,contribution
INFY,1041.2,-1.46,-16.44
BHARTIARTL,1850.7,-1.42,-16.4
POWERGRID,283.9,-2.41,-5.97
BAJFINANCE,980.4,-1.06,-5.74
HINDALCO,953.2,-2.4,-5.72
ONGC,233.1,-2.88,-5.68
BEL,407.2,-1.54,-4.7
NTPC,352.05,-1.4,-4.41
TCS,2094.7,-0.68,-4.37
HCLTECH,1100.7,-1.19,-4.09
AXISBANK,1377.2,-0.53,-3.77
TECHM,1437.1,-1.68,-3.15
COALINDIA,435.4,-1.44,-2.53
TITAN,4291.3,-0.75,-2.4
SBILIFE,1744.9,-1.29,-2.33
SUNPHARMA,1862.8,-0.62,-2.3
TATASTEEL,188.71,-0.76,-2.25
ASIANPAINT,2645.2,-0.84,-2.22
ADANIPORTS,1796.0,-0.95,-2.13
BAJAJFINSV,1764.6,-0.89,-2.12
ETERNAL,255.15,-0.47,-1.98
TRENT,3216.2,-0.95,-1.85
HDFCLIFE,585.45,-1.06,-1.81
ADANIENT,3038.0,-1.03,-1.36
ITC,290.0,-0.12,-0.95
GRASIM,3126.6,-0.04,-0.09
JSWSTEEL,1231.0,-0.02,-0.04
