symbol,ltp,changepct,contribution
RELIANCE,1456.8,1.37,30.44
ICICIBANK,1408.4,1.35,28.99
ETERNAL,294.15,5.13,23.14
BHARTIARTL,2025.8,1.43,17.69
HDFCBANK,953.1,0.46,15.06
LT,4087.1,1.2,12.25
TRENT,4012.6,4.96,10.36
ITC,313.85,1.19,10.09
M&M,3574.0,1.31,9.32
MARUTI,15071.0,1.96,8.79
NTPC,367.25,2.43,8.21
ONGC,266.95,3.87,8.18
TITAN,4144.0,1.85,6.34
POWERGRID,289.4,2.19,5.81
ADANIPORTS,1567.9,2.42,5.8
ULTRACEMCO,12806.0,1.72,5.28
TATASTEEL,195.4,1.28,4.06
MAXHEALTH,1025.45,2.19,3.9
SBILIFE,2041.7,1.98,3.83
JIOFIN,268.0,1.55,3.44
SBIN,1068.2,0.38,3.26
ASIANPAINT,2452.7,1.1,3.12
GRASIM,2844.9,1.28,2.94
HINDALCO,964.95,1.01,2.58
COALINDIA,434.9,1.28,2.41
EICHERMOT,7277.5,0.87,1.77
ADANIENT,2228.2,1.16,1.64
TMPV,375.45,0.91,1.64
BAJAJ-AUTO,9639.0,0.45,0.96
BAJAJFINSV,2019.6,0.34,0.87
INDIGO,4960.7,0.29,0.81
APOLLOHOSP,7116.0,0.39,0.63
DRREDDY,1240.2,0.39,0.63
HDFCLIFE,722.5,0.33,0.6
SUNPHARMA,1704.4,0.14,0.56
CIPLA,1326.7,0.29,0.54
HINDUNILVR,2371.0,0.1,0.46
BEL,439.2,0.06,0.2
