symbol,ltp,changepct,contribution
INFY,1339.4,2.54,27.49
BHARTIARTL,1830.3,2.09,23.2
ICICIBANK,1245.5,1.15,22.15
TCS,2539.8,2.66,16.42
ITC,298.45,1.22,9.28
HCLTECH,1441.6,2.73,9.03
HINDALCO,954.5,2.92,6.68
HINDUNILVR,2110.6,1.24,5.16
WIPRO,204.72,3.77,5.14
SUNPHARMA,1718.0,1.38,4.91
KOTAKBANK,362.95,0.67,3.98
HDFCBANK,772.0,0.13,3.82
MARUTI,12798.0,0.87,3.5
JSWSTEEL,1151.9,1.61,3.46
ONGC,286.65,1.7,3.22
TECHM,1473.4,1.65,2.98
TATASTEEL,198.13,1.04,2.96
AXISBANK,1250.1,0.39,2.67
BAJFINANCE,855.1,0.5,2.6
BAJAJ-AUTO,9049.5,1.2,2.3
NTPC,368.85,0.75,2.27
BAJAJFINSV,1684.4,0.72,1.65
COALINDIA,463.0,0.75,1.27
NESTLEIND,1222.8,0.56,1.0
TATACONSUM,1062.0,0.64,0.93
TMPV,308.7,0.42,0.68
SHRIRAMFIN,930.65,0.29,0.64
GRASIM,2621.0,0.25,0.51
BEL,427.8,0.15,0.44
SBILIFE,1841.4,0.25,0.43
HDFCLIFE,581.7,0.22,0.36
EICHERMOT,6605.5,0.14,0.26
ASIANPAINT,2186.2,0.09,0.23
CIPLA,1202.4,0.12,0.2
POWERGRID,295.4,0.08,0.19
MAXHEALTH,932.4,0.09,0.14
JIOFIN,235.33,0.01,0.02
RELIANCE,1304.6,-0.01,-0.2
ETERNAL,231.97,-0.1,-0.4
ULTRACEMCO,10936.0,-0.17,-0.47
TRENT,3823.0,-0.28,-0.52
APOLLOHOSP,7326.5,-0.63,-0.92
ADANIPORTS,1381.0,-0.44,-0.95
LT,3723.3,-0.12,-1.1
TITAN,4230.6,-0.37,-1.14
ADANIENT,1882.1,-1.06,-1.35
SBIN,1030.4,-0.23,-1.77
INDIGO,4268.8,-1.01,-2.55
DRREDDY,1196.1,-1.78,-2.59
M&M,3006.6,-0.5,-3.19
