symbol,ltp,changepct,contribution
HDFCBANK,795.45,-0.56,-17.33
LT,4051.0,-1.1,-10.61
KOTAKBANK,379.2,-1.15,-7.2
JIOFIN,237.15,-2.75,-5.76
HINDALCO,1015.25,-2.29,-5.52
INFY,1312.6,-0.46,-5.25
ITC,305.0,-0.59,-4.73
BEL,457.55,-1.12,-3.47
HCLTECH,1428.3,-0.97,-3.38
RELIANCE,1363.3,-0.12,-2.52
AXISBANK,1354.7,-0.32,-2.31
TMPV,355.7,-1.22,-2.08
HDFCLIFE,609.75,-1.09,-1.89
HINDUNILVR,2231.5,-0.42,-1.84
CIPLA,1229.5,-0.91,-1.6
SUNPHARMA,1668.6,-0.41,-1.54
WIPRO,202.48,-0.9,-1.29
BAJAJFINSV,1830.6,-0.45,-1.09
TITAN,4513.0,-0.29,-0.94
TECHM,1504.4,-0.46,-0.87
APOLLOHOSP,7657.0,-0.55,-0.84
TATASTEEL,211.72,-0.19,-0.57
ONGC,283.35,-0.25,-0.5
BHARTIARTL,1846.1,-0.04,-0.47
TCS,2579.6,-0.07,-0.46
DRREDDY,1232.6,-0.25,-0.38
MARUTI,13450.0,-0.02,-0.08
