symbol,ltp,changepct,contribution
SBIN,1107.85,2.55,20.69
ICICIBANK,1356.2,0.7,14.21
TRENT,4242.8,3.29,6.49
JSWSTEEL,1274.5,2.76,6.25
BAJFINANCE,917.75,1.05,5.76
ASIANPAINT,2516.8,2.14,5.74
M&M,3221.6,0.67,4.51
ETERNAL,254.88,0.9,3.84
NTPC,398.0,1.12,3.57
GRASIM,2760.1,1.46,3.17
INDIGO,4678.2,0.86,2.28
SHRIRAMFIN,1045.15,0.79,1.85
EICHERMOT,7243.0,0.74,1.42
POWERGRID,319.7,0.5,1.25
COALINDIA,441.75,0.68,1.21
SBILIFE,1982.5,0.59,1.08
TATACONSUM,1120.4,0.65,1.0
ULTRACEMCO,11917.0,0.26,0.75
ADANIPORTS,1578.4,0.32,0.73
ADANIENT,2229.6,0.51,0.68
MAXHEALTH,1011.35,0.37,0.62
BAJAJ-AUTO,9803.0,0.3,0.61
NESTLEIND,1286.4,0.06,0.11
MARUTI,13450.0,-0.02,-0.08
DRREDDY,1232.6,-0.25,-0.38
TCS,2579.6,-0.07,-0.46
BHARTIARTL,1846.1,-0.04,-0.47
ONGC,283.35,-0.25,-0.5
TATASTEEL,211.72,-0.19,-0.57
APOLLOHOSP,7657.0,-0.55,-0.84
TECHM,1504.4,-0.46,-0.87
TITAN,4513.0,-0.29,-0.94
BAJAJFINSV,1830.6,-0.45,-1.09
WIPRO,202.48,-0.9,-1.29
SUNPHARMA,1668.6,-0.41,-1.54
CIPLA,1229.5,-0.91,-1.6
HINDUNILVR,2231.5,-0.42,-1.84
HDFCLIFE,609.75,-1.09,-1.89
TMPV,355.7,-1.22,-2.08
AXISBANK,1354.7,-0.32,-2.31
RELIANCE,1363.3,-0.12,-2.52
HCLTECH,1428.3,-0.97,-3.38
BEL,457.55,-1.12,-3.47
ITC,305.0,-0.59,-4.73
INFY,1312.6,-0.46,-5.25
HINDALCO,1015.25,-2.29,-5.52
JIOFIN,237.15,-2.75,-5.76
KOTAKBANK,379.2,-1.15,-7.2
LT,4051.0,-1.1,-10.61
HDFCBANK,795.45,-0.56,-17.33
