symbol,ltp,changepct,contribution
HDFCBANK,798.9,0.33,10.04
ETERNAL,259.4,1.67,7.0
MAXHEALTH,1149.9,2.36,3.9
COALINDIA,444.85,2.17,3.79
NTPC,356.1,1.15,3.61
BEL,411.6,1.08,3.28
DRREDDY,1375.7,1.87,2.82
HINDALCO,963.8,1.11,2.63
TRENT,3258.3,1.31,2.54
SUNPHARMA,1874.8,0.64,2.36
POWERGRID,286.25,0.83,2.05
ITC,290.7,0.24,1.89
CIPLA,1454.1,0.97,1.67
TATASTEEL,189.57,0.46,1.35
ASIANPAINT,2656.9,0.44,1.16
APOLLOHOSP,8655.0,0.73,1.1
SBILIFE,1755.4,0.6,1.08
TCS,2097.9,0.15,0.96
BAJFINANCE,982.05,0.17,0.92
ONGC,234.05,0.41,0.81
HCLTECH,1102.4,0.15,0.51
WIPRO,175.48,0.27,0.38
JSWSTEEL,1232.4,0.11,0.24
ICICIBANK,1387.6,0.01,0.2
SHRIRAMFIN,1032.65,0.08,0.18
TECHM,1433.8,-0.23,-0.43
HDFCLIFE,583.25,-0.38,-0.65
BAJAJFINSV,1759.3,-0.3,-0.71
TITAN,4277.2,-0.33,-1.05
NESTLEIND,1387.3,-1.09,-2.01
JIOFIN,236.71,-1.14,-2.35
ADANIPORTS,1776.1,-1.11,-2.47
TATACONSUM,1112.8,-1.64,-2.47
GRASIM,3080.2,-1.48,-3.15
ADANIENT,2962.5,-2.49,-3.28
ULTRACEMCO,11336.0,-1.33,-3.79
TMPV,345.05,-2.31,-3.87
EICHERMOT,7426.0,-2.26,-4.28
BAJAJ-AUTO,9630.0,-2.16,-4.29
HINDUNILVR,2151.3,-1.05,-4.53
INFY,1036.7,-0.43,-4.82
BHARTIARTL,1841.1,-0.52,-5.98
INDIGO,5315.2,-2.47,-6.45
SBIN,1036.1,-0.89,-7.1
MARUTI,13412.0,-2.42,-10.08
AXISBANK,1356.8,-1.48,-10.49
LT,4165.2,-1.21,-11.47
M&M,3093.0,-2.8,-18.51
KOTAKBANK,395.5,-3.3,-20.31
RELIANCE,1301.0,-1.3,-26.83
