symbol,ltp,changepct,contribution
RELIANCE,1301.0,-1.3,-26.83
KOTAKBANK,395.5,-3.3,-20.31
M&M,3093.0,-2.8,-18.51
LT,4165.2,-1.21,-11.47
AXISBANK,1356.8,-1.48,-10.49
MARUTI,13412.0,-2.42,-10.08
SBIN,1036.1,-0.89,-7.1
INDIGO,5315.2,-2.47,-6.45
BHARTIARTL,1841.1,-0.52,-5.98
INFY,1036.7,-0.43,-4.82
HINDUNILVR,2151.3,-1.05,-4.53
BAJAJ-AUTO,9630.0,-2.16,-4.29
EICHERMOT,7426.0,-2.26,-4.28
TMPV,345.05,-2.31,-3.87
ULTRACEMCO,11336.0,-1.33,-3.79
ADANIENT,2962.5,-2.49,-3.28
GRASIM,3080.2,-1.48,-3.15
TATACONSUM,1112.8,-1.64,-2.47
ADANIPORTS,1776.1,-1.11,-2.47
JIOFIN,236.71,-1.14,-2.35
NESTLEIND,1387.3,-1.09,-2.01
TITAN,4277.2,-0.33,-1.05
BAJAJFINSV,1759.3,-0.3,-0.71
HDFCLIFE,583.25,-0.38,-0.65
TECHM,1433.8,-0.23,-0.43
