symbol,ltp,changepct,contribution
ICICIBANK,1363.1,-1.05,-24.92
TCS,3057.9,-0.88,-7.3
ITC,417.9,-0.65,-6.07
BAJFINANCE,1072.75,-1.07,-5.69
M&M,3579.1,-0.9,-5.51
AXISBANK,1246.3,-0.62,-4.95
TRENT,4725.4,-1.53,-4.13
INFY,1500.2,-0.29,-3.69
BAJAJFINSV,2140.2,-1.38,-3.44
POWERGRID,288.25,-0.96,-3.16
NTPC,339.15,-0.76,-3.02
HCLTECH,1522.1,-0.74,-2.9
HINDUNILVR,2497.1,-0.59,-2.89
COALINDIA,391.4,-1.34,-2.78
ONGC,250.54,-1.08,-2.41
TECHM,1447.4,-1.05,-2.37
ULTRACEMCO,11931.0,-0.7,-2.23
CIPLA,1568.1,-1.0,-2.05
TITAN,3717.0,-0.61,-2.01
NESTLEIND,1271.0,-0.94,-1.9
SUNPHARMA,1687.0,-0.39,-1.81
MARUTI,16311.0,-0.47,-1.78
BEL,413.55,-0.39,-1.03
WIPRO,242.38,-0.63,-1.01
ASIANPAINT,2509.3,-0.38,-0.99
BAJAJ-AUTO,9057.5,-0.42,-0.88
HEROMOTOCO,5609.5,-0.66,-0.77
ADANIPORTS,1417.9,-0.19,-0.4
TATACONSUM,1168.9,-0.09,-0.16
