symbol,ltp,changepct,contribution
HDFCBANK,987.3,-1.09,-37.29
ICICIBANK,1345.3,-1.26,-29.66
ETERNAL,317.75,-3.52,-13.31
KOTAKBANK,2102.2,-1.64,-12.44
INFY,1482.3,-0.77,-9.72
NTPC,336.95,-2.38,-9.37
BHARTIARTL,2054.5,-0.57,-6.66
CIPLA,1501.3,-2.52,-5.12
GRASIM,2891.7,-1.99,-4.86
BAJFINANCE,1042.8,-0.9,-4.75
POWERGRID,288.15,-1.15,-3.76
AXISBANK,1232.8,-0.47,-3.72
HDFCLIFE,731.85,-1.98,-3.67
SUNPHARMA,1690.7,-0.75,-3.45
HINDALCO,847.85,-1.57,-3.31
RELIANCE,1486.4,-0.14,-3.11
BAJAJFINSV,2088.3,-1.24,-3.06
TRENT,4694.3,-1.06,-2.84
ULTRACEMCO,11947.0,-0.88,-2.78
M&M,3487.2,-0.43,-2.61
ADANIENT,2481.0,-1.82,-2.53
APOLLOHOSP,7681.0,-1.4,-2.3
TATASTEEL,182.84,-0.82,-2.21
HCLTECH,1541.5,-0.54,-2.1
JIOFIN,306.8,-0.97,-1.92
TMPV,410.0,-0.59,-1.85
TATACONSUM,1165.0,-0.99,-1.76
TECHM,1424.4,-0.66,-1.48
NESTLEIND,1271.6,-0.65,-1.3
ASIANPAINT,2510.8,-0.5,-1.29
SBILIFE,1955.7,-0.65,-1.2
INDUSINDBK,794.8,-0.77,-0.99
ADANIPORTS,1451.5,-0.44,-0.93
WIPRO,240.67,-0.52,-0.83
HINDUNILVR,2465.5,-0.17,-0.83
JSWSTEEL,1206.0,-0.33,-0.76
BAJAJ-AUTO,8892.5,-0.34,-0.71
DRREDDY,1197.6,-0.38,-0.65
MARUTI,16186.0,-0.12,-0.45
TITAN,3746.7,-0.11,-0.36
