symbol,ltp,changepct,contribution
BEL,426.1,3.95,10.36
LT,4030.9,1.09,9.98
TCS,3058.0,0.75,6.17
ITC,420.35,0.38,3.52
EICHERMOT,7007.0,1.71,3.08
SHRIRAMFIN,748.9,1.44,2.89
SBIN,937.0,0.28,1.98
ONGC,255.37,0.33,0.73
HEROMOTOCO,5544.0,0.53,0.61
COALINDIA,388.65,0.25,0.51
TITAN,3746.7,-0.11,-0.36
MARUTI,16186.0,-0.12,-0.45
DRREDDY,1197.6,-0.38,-0.65
BAJAJ-AUTO,8892.5,-0.34,-0.71
JSWSTEEL,1206.0,-0.33,-0.76
HINDUNILVR,2465.5,-0.17,-0.83
WIPRO,240.67,-0.52,-0.83
ADANIPORTS,1451.5,-0.44,-0.93
INDUSINDBK,794.8,-0.77,-0.99
SBILIFE,1955.7,-0.65,-1.2
ASIANPAINT,2510.8,-0.5,-1.29
NESTLEIND,1271.6,-0.65,-1.3
TECHM,1424.4,-0.66,-1.48
TATACONSUM,1165.0,-0.99,-1.76
TMPV,410.0,-0.59,-1.85
JIOFIN,306.8,-0.97,-1.92
HCLTECH,1541.5,-0.54,-2.1
TATASTEEL,182.84,-0.82,-2.21
APOLLOHOSP,7681.0,-1.4,-2.3
ADANIENT,2481.0,-1.82,-2.53
M&M,3487.2,-0.43,-2.61
ULTRACEMCO,11947.0,-0.88,-2.78
TRENT,4694.3,-1.06,-2.84
BAJAJFINSV,2088.3,-1.24,-3.06
RELIANCE,1486.4,-0.14,-3.11
HINDALCO,847.85,-1.57,-3.31
SUNPHARMA,1690.7,-0.75,-3.45
HDFCLIFE,731.85,-1.98,-3.67
AXISBANK,1232.8,-0.47,-3.72
POWERGRID,288.15,-1.15,-3.76
BAJFINANCE,1042.8,-0.9,-4.75
GRASIM,2891.7,-1.99,-4.86
CIPLA,1501.3,-2.52,-5.12
BHARTIARTL,2054.5,-0.57,-6.66
NTPC,336.95,-2.38,-9.37
INFY,1482.3,-0.77,-9.72
KOTAKBANK,2102.2,-1.64,-12.44
ETERNAL,317.75,-3.52,-13.31
ICICIBANK,1345.3,-1.26,-29.66
HDFCBANK,987.3,-1.09,-37.29
