symbol,ltp,changepct,contribution
HDFCBANK,796.55,3.14,97.03
ICICIBANK,1279.5,2.25,45.6
SBIN,1096.0,3.41,27.63
AXISBANK,1294.2,2.74,19.73
M&M,3300.8,2.8,18.8
BHARTIARTL,1833.7,1.53,17.87
INDIGO,4520.2,6.65,17.64
ETERNAL,256.05,3.05,12.99
BAJFINANCE,980.75,2.31,12.65
ASIANPAINT,2519.0,3.66,9.8
SHRIRAMFIN,1004.1,4.12,9.62
MARUTI,13722.0,2.2,9.31
TMPV,358.15,5.29,9.01
KOTAKBANK,376.6,1.41,8.82
TRENT,4289.8,3.73,7.35
SUNPHARMA,1850.2,1.61,6.03
TATASTEEL,215.47,1.96,5.87
BAJAJFINSV,1836.1,2.31,5.56
BAJAJ-AUTO,10319.0,2.72,5.49
DRREDDY,1311.0,3.13,4.8
ADANIENT,2540.3,3.18,4.26
CIPLA,1364.4,2.3,4.03
SBILIFE,1859.0,2.08,3.8
JSWSTEEL,1273.3,1.67,3.78
HDFCLIFE,606.35,2.06,3.56
BEL,438.2,1.12,3.46
JIOFIN,252.44,1.61,3.37
GRASIM,2914.8,1.51,3.27
ULTRACEMCO,12093.0,1.09,3.16
ADANIPORTS,1748.3,1.35,3.05
MAXHEALTH,1015.9,1.54,2.59
TCS,2435.4,0.33,2.14
TECHM,1466.7,1.0,1.9
NESTLEIND,1486.1,0.56,1.05
EICHERMOT,7310.5,0.12,0.23
TATACONSUM,1152.2,-0.11,-0.17
APOLLOHOSP,7760.5,-0.15,-0.23
WIPRO,199.12,-0.33,-0.47
COALINDIA,470.2,-0.51,-0.91
TITAN,4359.6,-0.32,-1.04
ITC,310.7,-0.24,-1.92
HINDUNILVR,2317.1,-0.44,-1.93
HINDALCO,1045.8,-0.84,-2.02
POWERGRID,315.95,-1.1,-2.76
NTPC,394.85,-0.95,-3.03
HCLTECH,1189.1,-0.92,-3.2
ONGC,280.8,-3.16,-6.3
INFY,1167.2,-0.93,-10.59
LT,4008.5,-1.13,-10.89
RELIANCE,1437.9,-1.76,-36.91
