symbol,ltp,changepct,contribution
TCS,3186.9,2.02,13.39
INFY,1654.5,0.82,9.53
MAXHEALTH,976.7,2.08,3.56
SUNPHARMA,1610.1,0.93,3.56
WIPRO,241.8,2.07,3.03
CIPLA,1328.9,0.37,0.66
TITAN,3985.3,0.2,0.66
APOLLOHOSP,6948.0,-0.18,-0.28
INDIGO,4589.5,-0.15,-0.41
KOTAKBANK,407.25,-0.18,-1.15
BAJAJ-AUTO,9499.5,-1.02,-2.1
SBILIFE,1974.3,-1.21,-2.25
TMPV,344.65,-1.54,-2.68
TECHM,1717.3,-1.48,-2.87
TRENT,3729.0,-1.49,-3.0
HDFCLIFE,715.3,-2.15,-3.79
HINDUNILVR,2350.7,-0.94,-4.2
JSWSTEEL,1191.5,-1.89,-4.36
DRREDDY,1178.7,-3.23,-5.05
POWERGRID,251.35,-2.01,-5.14
ADANIENT,1942.8,-3.84,-5.24
SHRIRAMFIN,997.6,-2.2,-5.24
BAJAJFINSV,1908.8,-2.24,-5.51
HCLTECH,1666.2,-1.73,-6.14
GRASIM,2737.6,-2.89,-6.39
EICHERMOT,6889.5,-3.27,-6.41
ETERNAL,269.55,-1.48,-6.43
TATACONSUM,1087.3,-4.11,-6.43
NESTLEIND,1282.5,-3.75,-7.17
ASIANPAINT,2357.0,-2.94,-8.03
COALINDIA,419.55,-4.81,-8.72
ULTRACEMCO,12284.0,-3.23,-9.54
JIOFIN,242.3,-4.79,-10.23
NTPC,344.75,-3.16,-10.28
ONGC,254.3,-5.45,-11.09
MARUTI,14199.0,-2.74,-11.84
BHARTIARTL,1949.0,-1.0,-11.92
ADANIPORTS,1344.9,-5.28,-12.19
TATASTEEL,185.38,-4.01,-12.24
M&M,3363.8,-1.98,-13.57
HINDALCO,908.2,-5.65,-13.89
AXISBANK,1340.4,-2.19,-16.09
BAJFINANCE,902.35,-2.96,-16.53
BEL,425.35,-5.27,-16.62
HDFCBANK,922.1,-0.77,-24.28
LT,3814.0,-3.01,-29.59
ICICIBANK,1334.2,-1.54,-31.85
ITC,309.45,-3.94,-32.18
SBIN,1018.2,-5.47,-45.22
RELIANCE,1347.0,-3.47,-74.26
