symbol,ltp,changepct,contribution
RELIANCE,1347.0,-3.47,-74.26
SBIN,1018.2,-5.47,-45.22
ITC,309.45,-3.94,-32.18
ICICIBANK,1334.2,-1.54,-31.85
LT,3814.0,-3.01,-29.59
HDFCBANK,922.1,-0.77,-24.28
BEL,425.35,-5.27,-16.62
BAJFINANCE,902.35,-2.96,-16.53
AXISBANK,1340.4,-2.19,-16.09
HINDALCO,908.2,-5.65,-13.89
M&M,3363.8,-1.98,-13.57
TATASTEEL,185.38,-4.01,-12.24
ADANIPORTS,1344.9,-5.28,-12.19
BHARTIARTL,1949.0,-1.0,-11.92
MARUTI,14199.0,-2.74,-11.84
ONGC,254.3,-5.45,-11.09
NTPC,344.75,-3.16,-10.28
JIOFIN,242.3,-4.79,-10.23
ULTRACEMCO,12284.0,-3.23,-9.54
COALINDIA,419.55,-4.81,-8.72
ASIANPAINT,2357.0,-2.94,-8.03
NESTLEIND,1282.5,-3.75,-7.17
TATACONSUM,1087.3,-4.11,-6.43
ETERNAL,269.55,-1.48,-6.43
EICHERMOT,6889.5,-3.27,-6.41
GRASIM,2737.6,-2.89,-6.39
HCLTECH,1666.2,-1.73,-6.14
BAJAJFINSV,1908.8,-2.24,-5.51
SHRIRAMFIN,997.6,-2.2,-5.24
ADANIENT,1942.8,-3.84,-5.24
POWERGRID,251.35,-2.01,-5.14
DRREDDY,1178.7,-3.23,-5.05
JSWSTEEL,1191.5,-1.89,-4.36
HINDUNILVR,2350.7,-0.94,-4.2
HDFCLIFE,715.3,-2.15,-3.79
TRENT,3729.0,-1.49,-3.0
TECHM,1717.3,-1.48,-2.87
TMPV,344.65,-1.54,-2.68
SBILIFE,1974.3,-1.21,-2.25
BAJAJ-AUTO,9499.5,-1.02,-2.1
KOTAKBANK,407.25,-0.18,-1.15
INDIGO,4589.5,-0.15,-0.41
APOLLOHOSP,6948.0,-0.18,-0.28
