symbol,ltp,changepct,contribution
HDFCBANK,771.7,-0.95,-28.95
ICICIBANK,1263.4,-1.39,-27.79
LT,4014.0,-2.05,-19.48
AXISBANK,1268.3,-2.22,-15.77
SBIN,1068.45,-1.73,-13.82
HINDUNILVR,2250.9,-2.82,-12.18
ETERNAL,247.03,-2.83,-11.88
M&M,3097.5,-1.77,-11.72
HINDALCO,1038.0,-2.81,-6.68
TATASTEEL,211.36,-2.14,-6.32
ULTRACEMCO,11586.0,-2.13,-6.08
TMPV,341.55,-3.26,-5.48
SHRIRAMFIN,937.35,-2.08,-4.79
BEL,431.3,-1.45,-4.42
TITAN,4385.2,-1.25,-3.99
TRENT,4144.6,-2.02,-3.93
JIOFIN,246.37,-1.76,-3.63
ITC,314.9,-0.43,-3.39
TATACONSUM,1144.6,-2.04,-3.08
INDIGO,4295.3,-1.16,-3.03
JSWSTEEL,1264.5,-1.2,-2.68
BAJAJFINSV,1747.2,-0.97,-2.3
MAXHEALTH,993.05,-1.36,-2.25
HDFCLIFE,586.9,-1.28,-2.18
EICHERMOT,7109.0,-1.13,-2.14
NTPC,399.15,-0.54,-1.7
POWERGRID,318.35,-0.63,-1.56
APOLLOHOSP,7636.5,-0.95,-1.44
ONGC,299.55,-0.62,-1.22
CIPLA,1309.6,-0.61,-1.05
ADANIENT,2408.4,-0.73,-0.96
NESTLEIND,1458.6,-0.48,-0.89
BHARTIARTL,1886.8,-0.07,-0.81
DRREDDY,1322.9,-0.52,-0.79
GRASIM,2794.5,-0.31,-0.66
ADANIPORTS,1657.3,-0.23,-0.51
HCLTECH,1199.1,-0.09,-0.31
ASIANPAINT,2444.5,-0.11,-0.29
TCS,2473.9,-0.03,-0.19
WIPRO,200.65,-0.01,-0.01
