symbol,ltp,changepct,contribution
HDFCBANK,925.8,2.42,78.93
RELIANCE,1437.1,1.23,27.23
BHARTIARTL,2029.4,1.23,15.16
AXISBANK,1358.3,1.95,14.82
POWERGRID,300.5,4.63,12.25
ITC,317.95,1.34,11.32
KOTAKBANK,425.6,1.18,7.79
SBIN,1208.1,0.79,6.76
LT,4201.5,0.66,6.71
COALINDIA,422.5,3.31,6.21
NTPC,369.1,1.68,5.65
SHRIRAMFIN,1085.4,1.84,4.54
TATASTEEL,205.81,1.29,4.08
MAXHEALTH,1075.85,2.11,3.74
ASIANPAINT,2397.2,1.3,3.67
TCS,2706.6,0.53,3.63
BAJAJFINSV,2050.9,1.37,3.48
CIPLA,1356.4,1.87,3.46
ADANIPORTS,1540.1,1.39,3.32
ONGC,271.55,1.55,3.26
ADANIENT,2184.6,2.25,3.18
JSWSTEEL,1248.2,1.31,3.13
HINDUNILVR,2319.0,0.6,2.77
ETERNAL,286.6,0.49,2.2
GRASIM,2912.7,0.86,1.97
HDFCLIFE,703.9,1.02,1.86
BEL,438.0,0.56,1.83
HCLTECH,1461.8,0.45,1.65
APOLLOHOSP,7618.0,1.0,1.62
NESTLEIND,1289.8,0.56,1.11
TATACONSUM,1139.2,0.62,1.0
SBILIFE,2042.4,0.4,0.77
SUNPHARMA,1700.5,0.18,0.71
INDIGO,4940.8,0.24,0.67
ULTRACEMCO,12981.0,0.14,0.43
TITAN,4181.1,0.05,0.17
DRREDDY,1269.4,0.1,0.16
HINDALCO,907.45,-0.17,-0.43
WIPRO,213.26,-0.39,-0.59
TRENT,4229.5,-0.53,-1.1
JIOFIN,262.55,-0.53,-1.17
BAJAJ-AUTO,9697.5,-0.64,-1.36
EICHERMOT,8010.5,-0.68,-1.38
TMPV,377.25,-0.79,-1.42
TECHM,1512.7,-1.41,-2.82
INFY,1365.6,-0.26,-3.13
ICICIBANK,1411.6,-0.21,-4.49
M&M,3509.7,-0.67,-4.75
MARUTI,15051.0,-1.22,-5.45
BAJFINANCE,1012.75,-1.17,-6.76
