symbol,ltp,changepct,contribution
HDFCBANK,817.95,-0.85,-26.14
RELIANCE,1296.9,-0.83,-17.32
BHARTIARTL,1901.8,-0.97,-11.27
ETERNAL,285.2,-1.54,-6.52
TATASTEEL,187.11,-2.13,-6.34
ITC,279.65,-0.75,-5.97
MARUTI,13695.0,-1.15,-4.84
GRASIM,3144.3,-2.16,-4.65
LT,3928.5,-0.44,-4.22
INDIGO,5229.5,-1.55,-4.09
HINDUNILVR,2130.6,-0.93,-4.05
NESTLEIND,1427.0,-1.94,-3.62
ULTRACEMCO,11571.0,-1.2,-3.46
BEL,410.8,-0.98,-3.01
SUNPHARMA,1921.4,-0.73,-2.72
ASIANPAINT,2652.1,-0.96,-2.56
AXISBANK,1319.4,-0.32,-2.29
ADANIPORTS,1810.3,-0.97,-2.18
TATACONSUM,1098.6,-1.2,-1.83
EICHERMOT,7296.5,-0.94,-1.8
CIPLA,1426.7,-0.88,-1.53
JSWSTEEL,1237.4,-0.64,-1.44
DRREDDY,1234.5,-0.79,-1.2
APOLLOHOSP,8782.5,-0.66,-1.01
BAJAJFINSV,1908.1,-0.41,-0.98
SBILIFE,1855.9,-0.38,-0.69
JIOFIN,241.41,-0.23,-0.48
MAXHEALTH,1106.2,-0.17,-0.28
TRENT,2900.1,-0.09,-0.18
HINDALCO,966.85,-0.06,-0.14
