symbol,ltp,changepct,contribution
INFY,1102.6,3.24,36.71
TCS,2181.5,5.44,35.17
HCLTECH,1221.2,4.91,17.0
ICICIBANK,1409.5,0.59,11.9
KOTAKBANK,384.65,1.87,11.64
NTPC,351.75,2.09,6.63
M&M,3160.4,0.99,6.62
TECHM,1504.5,3.42,6.46
BAJAJ-AUTO,10381.0,2.22,4.46
ONGC,248.45,1.42,2.82
POWERGRID,286.0,1.02,2.54
WIPRO,178.43,1.69,2.41
TMPV,342.25,1.27,2.15
HDFCLIFE,573.4,1.0,1.72
TITAN,4601.5,0.37,1.19
BAJFINANCE,1022.6,0.21,1.14
SHRIRAMFIN,1048.1,0.38,0.88
ADANIENT,3177.5,0.64,0.85
SBIN,1037.0,0.1,0.81
COALINDIA,430.2,0.21,0.37
