symbol,ltp,changepct,contribution
RELIANCE,1504.2,1.16,26.14
HDFCBANK,1007.85,0.43,14.9
ICICIBANK,1370.4,0.54,12.87
NTPC,347.5,2.46,9.81
HCLTECH,1557.3,2.31,9.09
INFY,1510.4,0.68,8.7
ITC,421.6,0.89,8.35
POWERGRID,295.35,2.46,8.14
SUNPHARMA,1715.9,1.71,7.97
SBIN,939.75,1.02,7.31
BHARTIARTL,2100.6,0.5,5.91
ADANIPORTS,1454.8,2.6,5.55
TATASTEEL,185.19,1.86,5.09
JSWSTEEL,1207.9,2.0,4.64
ONGC,255.64,2.04,4.57
SHRIRAMFIN,738.45,2.04,4.15
HDFCLIFE,761.3,1.91,3.58
SBILIFE,1970.4,1.73,3.25
TRENT,4780.6,1.17,3.17
ASIANPAINT,2538.7,1.17,3.05
TITAN,3748.3,0.84,2.78
ADANIENT,2537.4,1.72,2.42
GRASIM,2958.7,0.88,2.18
HINDALCO,856.25,0.86,1.84
ULTRACEMCO,11999.0,0.57,1.83
CIPLA,1581.1,0.83,1.71
AXISBANK,1248.8,0.2,1.6
TATACONSUM,1177.1,0.7,1.26
INDUSINDBK,807.45,0.96,1.25
JIOFIN,309.75,0.58,1.16
TECHM,1452.2,0.33,0.75
NESTLEIND,1273.0,0.16,0.33
